Time	Temp	Hum	Baro	Acc(x)	Acc(y)	Acc(z)	Mag(x)	Mag(y)	Mag(z)	Gyro(x)	Gyro(y)	Gyro(z)	Light
19:31:53	-9999	-9999	1007.62	-4.654328	0.6895301	8.561666	39.0625	-16.125	-14.875	0.008552114	0.012217305	-0.0036651916	379.0
19:31:54	-9999	-9999	1007.64996	-4.7309427	0.6703765	8.504205	39.125	-15.6875	-15.0	-0.0012217305	0.021991149	-0.004886922	379.0
19:31:55	-9999	-9999	1007.62	-4.673482	0.6512229	8.561666	38.9375	-16.25	-15.1875	0.002443461	-0.002443461	-0.0061086523	379.0
19:31:56	-9999	-9999	1007.64996	-4.711789	0.5554548	8.580819	39.5	-14.75	-15.5	0.013439035	0.009773844	-0.004886922	379.0
19:31:57	-9999	-9999	1007.68	-4.6926355	0.61291564	8.523358	39.0625	-15.5625	-15.4375	0.008552114	0.017104227	-0.0012217305	379.0
19:31:58	-9999	-9999	1007.58997	-4.7500963	0.61291564	8.561666	39.4375	-14.5625	-15.8125	-0.008552114	-0.0036651916	-0.0012217305	379.0
19:31:59	-9999	-9999	1007.64996	-4.711789	0.5554548	8.561666	39.3125	-15.6875	-15.4375	-0.0036651916	0.013439035	-0.008552114	379.0
19:32:01	-9999	-9999	1007.62	-4.6926355	0.6703765	8.580819	39.5625	-14.9375	-15.0625	0.0061086523	0.009773844	-0.0061086523	379.0
19:32:02	-9999	-9999	1007.58997	-4.7500963	0.6512229	8.523358	39.3125	-15.0625	-15.8125	0.014660766	-0.002443461	0.007330383	379.0
19:32:03	-9999	-9999	1007.64996	-4.6926355	0.6512229	8.523358	39.125	-16.4375	-15.375	0.0061086523	0.010995574	-0.007330383	379.0
19:32:04	-9999	-9999	1007.62	-4.7309427	0.6895301	8.42759	39.8125	-15.8125	-15.1875	-0.009773844	0.0	-0.0036651916	379.0
19:32:05	-9999	-9999	1007.68	-4.7309427	0.6895301	8.542512	39.4375	-15.5	-15.4375	0.004886922	0.0	0.0	379.0
19:32:06	-9999	-9999	1007.62	-4.7500963	0.6895301	8.542512	39.5	-16.0625	-15.25	0.009773844	0.010995574	0.0	379.0
19:32:07	-9999	-9999	1007.62	-4.8267107	0.6895301	8.580819	39.5625	-15.8125	-14.75	-0.004886922	0.017104227	-0.014660766	379.0
19:32:08	-9999	-9999	1007.52997	-4.5202527	1.6280571	8.7532015	38.9375	-17.125	-15.3125	0.2687807	-0.24801129	0.33841935	379.0
19:32:09	-9999	-9999	1007.62	-3.4859576	2.6431987	8.63828	35.4375	-21.125	-18.8125	0.19547687	0.32986724	0.015882496	407.0
19:32:10	-9999	-9999	1007.62	-3.6391866	1.9153614	8.90643	36.25	-20.625	-17.9375	0.030543262	0.06352998	-0.008552114	407.0
19:32:11	-9999	-9999	1007.52997	-4.1180267	1.340753	8.810662	37.6875	-18.4375	-17.125	0.0	0.029321533	0.002443461	365.0
19:32:12	-9999	-9999	1007.64996	-4.0414124	1.2641385	8.983045	37.5	-18.75	-17.0	-0.021991149	-0.04153884	-0.012217305	365.0
19:32:13	-9999	-9999	1007.62	-5.4779334	1.3024458	8.772355	39.125	-18.9375	-13.5	-0.3555236	0.04153884	-0.2443461	337.0
19:32:14	-9999	-9999	1007.62	-5.056554	1.4748282	8.1402855	39.0	-19.375	-12.5	0.058643065	0.015882496	-0.030543262	337.0
19:32:15	-9999	-9999	1007.62	-4.903325	1.4556746	8.331821	39.0	-20.1875	-11.875	0.0012217305	0.012217305	-0.013439035	337.0
19:32:16	-9999	-9999	1007.64996	-4.865018	1.3982137	8.312668	38.625	-19.75	-12.5	-0.008552114	0.007330383	-0.004886922	337.0
19:32:17	-9999	-9999	1007.58997	-4.8841715	1.4748282	8.255207	39.1875	-19.5625	-12.6875	0.004886922	0.007330383	-0.0036651916	337.0
19:32:18	-9999	-9999	1007.70996	-4.865018	1.3982137	8.408437	38.75	-20.1875	-12.0625	-0.004886922	0.0061086523	-0.017104227	337.0
19:32:19	-9999	-9999	1007.56	-4.8458643	1.436521	8.350976	39.0	-19.875	-12.6875	0.009773844	-0.002443461	0.007330383	365.0
19:32:20	-9999	-9999	1007.52997	-4.903325	1.436521	8.312668	39.1875	-19.375	-12.875	0.013439035	0.002443461	0.0061086523	365.0
19:32:21	-9999	-9999	1007.68	-4.9224787	1.4556746	8.350976	38.6875	-19.6875	-12.4375	-0.004886922	0.009773844	-0.015882496	365.0
19:32:22	-9999	-9999	1007.64996	-4.9416323	1.3982137	8.312668	38.125	-20.3125	-12.5	-0.0012217305	0.002443461	-0.008552114	365.0
19:32:23	-9999	-9999	1007.62	-4.865018	1.5131354	8.331821	38.5625	-19.4375	-12.75	-0.004886922	0.0012217305	0.008552114	365.0
19:32:24	-9999	-9999	1007.58997	-4.8267107	1.4556746	8.37013	38.9375	-18.8125	-12.4375	0.004886922	0.0	0.007330383	365.0
19:32:25	-9999	-9999	1007.62	-4.8458643	1.4748282	8.331821	39.125	-19.375	-13.1875	-0.004886922	-0.0036651916	0.002443461	365.0
19:32:26	-9999	-9999	1007.56	-4.76925	1.4748282	8.37013	39.125	-18.8125	-12.5	0.004886922	-0.008552114	0.009773844	365.0
19:32:27	-9999	-9999	1007.62	-4.8841715	1.436521	8.331821	38.625	-19.5625	-12.375	0.012217305	0.008552114	-0.004886922	365.0
19:32:28	-9999	-9999	1007.58997	-4.8841715	1.5131354	8.331821	39.375	-17.9375	-13.125	0.0	0.013439035	-0.008552114	365.0
19:32:29	-9999	-9999	1007.62	-4.8841715	1.5131354	8.312668	39.5	-17.8125	-12.8125	0.009773844	0.008552114	-0.0036651916	365.0
19:32:30	-9999	-9999	1007.56	-5.363012	1.4556746	7.8529816	40.3125	-17.375	-12.4375	0.017104227	0.029321533	-0.02443461	365.0
19:32:31	-9999	-9999	1007.68	-7.2209125	1.8195933	6.4164605	42.9375	-16.8125	-9.4375	0.11728613	-0.0842994	-0.09773844	365.0
19:32:32	-9999	-9999	1007.64996	-6.3206925	1.532289	7.240066	44.1875	-15.875	-9.8125	-0.02076942	-0.0061086523	0.0012217305	365.0
19:32:33	-9999	-9999	1007.68	-5.1140146	1.3982137	8.178593	43.875	-13.375	-12.25	-0.02443461	0.02565634	-0.05497787	365.0
19:32:34	-9999	-9999	1007.62	-5.5162406	1.436521	7.431602	45.6875	-14.9375	-7.5	0.052534413	0.008552114	0.014660766	365.0
19:32:35	-9999	-9999	1007.62	-5.995081	1.4173675	7.52737	45.5625	-18.6875	-8.4375	0.009773844	0.017104227	0.04153884	365.0
19:32:36	-9999	-9999	1007.64996	-5.535394	1.8579005	8.236053	42.625	-17.1875	-6.125	-0.02687807	-0.02443461	0.06841691	351.0
19:32:37	-9999	-9999	1007.62	-5.765238	1.532289	7.52737	38.625	-18.75	-6.1875	0.10262536	0.017104227	-0.105068825	351.0
19:32:38	-9999	-9999	1007.58997	-5.899313	1.8579005	7.297527	41.4375	-17.0	-9.4375	0.09407325	-0.05131268	0.1600467	351.0
19:32:39	-9999	-9999	1007.5	-6.1100025	1.6663644	7.642292	43.5	-17.875	-8.8125	-0.02565634	-0.02565634	-0.028099801	351.0
19:32:40	-9999	-9999	1007.52997	-5.995081	1.4748282	7.8146744	43.6875	-14.8125	-7.875	-0.25045475	-0.043982297	-0.04520403	365.0
19:32:41	-9999	-9999	1007.47	-6.033388	1.8387469	7.1634517	40.75	-17.5625	-8.125	0.118507855	0.034208454	-0.010995574	351.0
19:32:42	-9999	-9999	1007.47	-5.267244	1.532289	7.7189064	46.125	-16.25	-10.5	0.07452556	-0.047647487	0.052534413	351.0
19:32:43	-9999	-9999	1007.56	-5.8801594	1.5705963	7.7572136	43.5	-14.75	-3.8125	-0.013439035	0.043982297	-0.034208454	351.0
19:32:44	-9999	-9999	1007.52997	-5.9184666	1.8387469	7.795521	37.875	-14.25	-6.375	0.002443461	0.043982297	-0.015882496	351.0
19:32:45	-9999	-9999	1007.68	-5.3247046	1.2258313	7.086837	41.3125	-15.4375	-8.9375	-0.13683382	0.056199603	-0.056199603	351.0
19:32:46	-9999	-9999	1007.62	-6.799533	1.283292	8.90643	41.25	-12.875	-5.5625	-0.36041048	0.073303826	-0.2883284	351.0
19:32:47	-9999	-9999	1007.52997	-5.9759274	1.934515	7.73806	39.375	-14.9375	-8.375	-0.062308256	0.0720821	-0.112399206	351.0
19:32:48	-9999	-9999	1007.58997	-5.9567738	1.5131354	8.504205	46.875	-10.875	-0.75	-0.07941248	-0.012217305	-0.058643065	351.0
19:32:49	-9999	-9999	1007.64996	-5.2289367	0.9959879	7.9870567	40.75	-7.9375	-2.0	0.02076942	0.04520403	-0.019547688	351.0
19:32:50	-9999	-9999	1007.74	-3.5434184	0.17238252	8.829816	39.25	-7.375	-3.125	-0.42271876	-0.27488935	0.118507855	351.0
19:32:51	-9999	-9999	1007.74	-4.9416323	1.0534488	9.040505	38.3125	-19.625	-1.25	0.3042109	0.043982297	0.15393804	365.0
19:32:52	-9999	-9999	1007.70996	-4.5777135	1.2449849	7.7572136	32.25	-20.5625	-4.6875	0.0061086523	0.05375614	-0.004886922	351.0
19:32:53	-9999	-9999	1007.64996	-3.6966474	1.0151415	8.0445175	28.3125	-30.75	-16.875	-0.012217305	-0.10262536	0.12461651	351.0
19:32:54	-9999	-9999	1007.62	-4.7884035	1.340753	7.9487495	47.0625	-37.5	19.0625	0.057421334	0.052534413	-0.042760566	351.0
19:32:55	-9999	-9999	1007.82996	-5.93762	1.4173675	6.9719152	27.25	-33.25	5.8125	0.059864793	0.22357668	-0.04886922	351.0
19:32:56	-9999	-9999	1007.8	-6.2249246	1.5514427	7.4124484	28.375	-27.0625	0.8125	0.035430185	0.004886922	0.064751714	351.0
19:32:57	-9999	-9999	1007.64996	-6.205771	0.93852705	7.8529816	39.3125	-33.0	-20.125	0.008552114	-0.017104227	-0.1160644	351.0
19:32:58	-9999	-9999	1007.64996	-6.6079965	1.7429788	7.2783732	33.875	-23.0	-2.625	-0.16493362	0.04642576	-0.1881465	351.0
19:32:59	-9999	-9999	1007.58997	-5.3438582	1.6089035	7.0485296	36.8125	-21.375	0.375	0.10140363	-0.05497787	0.015882496	351.0
19:33:00	-9999	-9999	1007.58997	-5.8801594	1.7812861	7.929596	41.5	-11.875	-13.0	-0.002443461	0.028099801	-0.030543262	337.0
19:33:01	-9999	-9999	1007.47	-4.903325	2.6431987	8.350976	45.5625	-16.0	-11.75	-1.2156218	0.98471475	-0.8210029	407.0
19:33:02	-9999	-9999	1007.38	-5.899313	1.8770541	9.634268	43.4375	-10.3125	-9.375	-0.23457226	0.057421334	-0.09162979	351.0
19:33:03	-9999	-9999	1007.47	-5.861006	2.4899697	8.734048	41.875	-11.0	-1.8125	-0.058643065	0.080634214	-0.007330383	337.0
19:33:04	-9999	-9999	1007.41	-5.056554	1.091756	7.335834	41.875	-16.6875	-1.6875	-0.2846632	0.047647487	-0.17959438	337.0
19:33:05	-9999	-9999	1007.35	-4.060566	1.6472107	8.90643	34.375	-16.4375	-20.375	-0.02687807	-0.096516706	0.064751714	379.0
19:33:06	-9999	-9999	1007.35	-4.711789	1.6089035	9.155427	45.1875	-17.9375	-26.9375	-0.035430185	0.05375614	-0.07574729	365.0
19:33:07	-9999	-9999	1007.5	-3.371036	1.3790601	8.485051	46.75	-17.375	-14.125	0.017104227	-0.06719518	0.08674286	365.0
19:33:08	-9999	-9999	1007.62	-1.3982137	3.1794999	8.772355	42.1875	-22.8125	-15.0	0.29810223	0.008552114	-0.04520403	379.0
19:33:09	-9999	-9999	1007.56	-2.1260512	2.183512	9.308656	37.8125	-21.0625	-13.4375	-0.04886922	0.047647487	-0.013439035	323.0
19:33:10	-9999	-9999	1007.70996	-2.566584	2.1452048	9.346964	35.8125	-24.1875	-15.25	0.04520403	-0.004886922	0.018325957	323.0
19:33:11	-9999	-9999	1007.68	-3.620033	1.3790601	9.136273	40.0	-23.5625	-16.4375	-0.0720821	0.05375614	-0.036651913	365.0
19:33:12	-9999	-9999	1007.8	-2.6240451	3.1028855	8.887277	39.3125	-21.875	-14.125	0.43982297	-0.45937067	0.13805555	365.0
19:33:13	-9999	-9999	1007.74	-3.9264908	1.8195933	8.810662	38.8125	-14.875	-10.625	-0.0061086523	0.012217305	0.004886922	365.0
19:33:14	-9999	-9999	1007.76996	-4.003105	1.934515	8.599973	38.3125	-14.5625	-12.1875	0.03176499	0.0061086523	0.029321533	365.0
19:33:15	-9999	-9999	1007.76996	-3.8115692	1.8387469	8.868123	37.25	-14.125	-13.4375	-0.002443461	-0.002443461	0.013439035	365.0
19:33:16	-9999	-9999	1007.86	-4.76925	2.1643584	8.446744	38.0	-17.6875	-15.0625	0.09407325	0.06841691	-0.081855945	365.0
19:33:17	-9999	-9999	1007.8	-4.8841715	1.9728222	8.178593	38.5	-17.0	-13.5	0.010995574	0.002443461	-0.02076942	337.0
19:33:18	-9999	-9999	1007.8	-4.9224787	2.0111294	8.197746	38.9375	-16.375	-14.125	0.0	0.007330383	0.002443461	337.0
19:33:19	-9999	-9999	1007.8	-4.9224787	2.0111294	8.2169	39.625	-14.75	-14.3125	-0.0036651916	0.008552114	-0.010995574	337.0
19:33:20	-9999	-9999	1007.82996	-4.9799395	1.8770541	8.255207	39.1875	-12.1875	-13.3125	0.0012217305	0.008552114	-0.007330383	337.0
19:33:21	-9999	-9999	1007.76996	-4.960786	1.9728222	8.101978	38.9375	-11.75	-12.125	0.0061086523	0.010995574	-0.004886922	337.0
19:33:22	-9999	-9999	1007.8	-4.960786	1.9536686	8.178593	39.8125	-11.6875	-13.5	0.0	0.009773844	-0.008552114	337.0
19:33:23	-9999	-9999	1007.74	-4.9416323	1.934515	8.1402855	40.0	-13.8125	-14.0625	0.0036651916	0.002443461	-0.0012217305	337.0
19:33:24	-9999	-9999	1007.76996	-4.903325	1.9728222	8.236053	39.25	-16.1875	-15.3125	0.013439035	0.007330383	-0.002443461	337.0
19:33:25	-9999	-9999	1007.76996	-4.903325	1.9728222	8.2169	39.125	-14.125	-14.25	0.0012217305	-0.0036651916	0.0061086523	337.0
19:33:26	-9999	-9999	1007.76996	-4.8458643	1.934515	8.197746	39.75	-15.5625	-14.625	0.004886922	0.007330383	-0.004886922	337.0
19:33:27	-9999	-9999	1007.76996	-4.960786	1.9536686	8.159439	39.3125	-15.9375	-14.875	0.0061086523	0.02076942	-0.014660766	337.0
19:33:28	-9999	-9999	1007.82996	-4.903325	1.934515	8.197746	39.25	-15.0	-14.8125	0.0	0.0061086523	-0.009773844	337.0
19:33:29	-9999	-9999	1007.88995	-4.8841715	1.9728222	8.2169	38.75	-13.9375	-13.875	-0.0036651916	0.008552114	-0.002443461	337.0
19:33:30	-9999	-9999	1007.76996	-4.865018	1.9153614	8.178593	39.125	-14.375	-14.3125	-0.004886922	0.0061086523	-0.0061086523	337.0
19:33:31	-9999	-9999	1007.82996	-4.9416323	1.9728222	8.1402855	38.4375	-16.0	-13.4375	0.002443461	0.004886922	-0.004886922	337.0
19:33:32	-9999	-9999	1007.76996	-4.8841715	1.9536686	8.197746	38.3125	-15.9375	-13.5	0.0	0.0012217305	-0.0012217305	337.0
19:33:33	-9999	-9999	1007.86	-4.7884035	1.9536686	8.255207	38.3125	-15.875	-13.5625	0.012217305	-0.015882496	0.010995574	337.0
19:33:34	-9999	-9999	1007.76996	-4.9416323	1.9919758	8.178593	38.9375	-15.3125	-13.5625	0.012217305	0.0036651916	0.0036651916	337.0
19:33:35	-9999	-9999	1007.76996	-4.6351743	2.087744	8.274361	38.375	-17.375	-14.375	-0.02076942	0.02443461	-0.0012217305	337.0
19:33:37	-9999	-9999	1007.74	-4.8267107	2.183512	8.312668	38.4375	-17.5	-13.6875	-0.015882496	0.07819075	-0.007330383	337.0
19:33:38	-9999	-9999	1007.70996	-4.9799395	1.9919758	8.082825	39.5	-16.5	-14.0	-0.002443461	0.0	-0.002443461	337.0
19:33:39	-9999	-9999	1007.68	-4.9416323	2.0111294	8.159439	39.6875	-16.375	-13.0625	0.0036651916	0.002443461	-0.0036651916	337.0
19:33:40	-9999	-9999	1007.82996	-4.9799395	1.9536686	8.274361	39.75	-15.625	-12.8125	-0.0012217305	0.004886922	0.002443461	337.0
19:33:41	-9999	-9999	1007.68	-5.0374002	1.9919758	8.159439	38.875	-16.3125	-12.75	-0.0036651916	0.017104227	-0.002443461	337.0
19:33:42	-9999	-9999	1007.76996	-4.9416323	2.030283	8.178593	39.125	-16.3125	-11.875	-0.0012217305	0.018325957	-0.007330383	337.0
19:33:43	-9999	-9999	1007.70996	-4.903325	1.8579005	8.178593	39.0625	-15.75	-12.875	0.0	-0.004886922	0.0036651916	337.0
19:33:44	-9999	-9999	1007.70996	-4.960786	1.9728222	8.121132	39.5	-15.125	-12.6875	0.010995574	-0.017104227	0.03176499	337.0
19:33:45	-9999	-9999	1007.8	-5.0374002	1.934515	8.197746	38.6875	-16.3125	-11.8125	0.007330383	-0.0036651916	0.009773844	337.0
19:33:46	-9999	-9999	1007.74	-4.9224787	1.934515	8.197746	39.0	-16.5625	-12.0625	-0.004886922	-0.0012217305	-0.0036651916	337.0
19:33:47	-9999	-9999	1007.76996	-4.960786	1.9728222	8.159439	39.1875	-15.9375	-12.25	0.014660766	-0.002443461	-0.0012217305	337.0
19:33:48	-9999	-9999	1007.8	-4.9799395	1.9153614	8.197746	39.5	-15.6875	-13.0625	0.004886922	-0.0036651916	0.009773844	337.0
19:33:49	-9999	-9999	1007.74	-4.9416323	1.8962077	8.063671	38.5625	-16.5625	-12.5625	0.009773844	-0.0061086523	0.012217305	337.0
19:33:50	-9999	-9999	1007.76996	-5.0182467	1.934515	8.178593	39.125	-15.5625	-11.8125	0.015882496	-0.007330383	0.010995574	365.0
19:33:51	-9999	-9999	1007.68	-4.865018	1.9728222	8.255207	38.9375	-15.8125	-12.1875	0.0	-0.009773844	0.012217305	365.0
19:33:52	-9999	-9999	1007.76996	-4.9799395	1.8579005	8.2169	39.3125	-15.625	-13.125	0.0036651916	-0.013439035	0.012217305	365.0
19:33:53	-9999	-9999	1007.76996	-5.305551	1.9536686	7.7572136	40.8125	-15.0625	-12.375	0.07941248	-0.015882496	-0.029321533	337.0
19:33:54	-9999	-9999	1007.70996	-5.0182467	2.1068976	8.00621	39.5625	-16.875	-11.0625	-0.02687807	-0.02565634	0.04642576	351.0
19:33:55	-9999	-9999	1007.86	-4.9799395	2.27928	8.00621	40.0	-16.0	-11.6875	0.002443461	-0.029321533	0.021991149	351.0
19:33:56	-9999	-9999	1007.8	-5.171476	2.0494366	7.929596	40.0625	-15.0625	-11.875	0.008552114	-0.02321288	0.052534413	351.0
19:33:57	-9999	-9999	1007.74	-5.094861	2.2409728	8.025364	39.1875	-15.8125	-11.0625	0.008552114	-0.015882496	0.02076942	351.0
19:33:58	-9999	-9999	1007.70996	-5.0757074	2.2984335	7.9870567	38.9375	-17.0	-11.0625	-0.008552114	0.0061086523	0.002443461	351.0
19:33:59	-9999	-9999	1007.70996	-5.094861	2.2409728	7.9870567	39.1875	-16.5	-10.6875	0.0036651916	-0.002443461	-0.0036651916	351.0
19:34:00	-9999	-9999	1007.76996	-4.999093	2.183512	7.9870567	39.3125	-17.0625	-11.25	-0.002443461	0.0	-0.0036651916	351.0
19:34:01	-9999	-9999	1007.82996	-5.0374002	2.27928	7.9487495	39.5625	-16.875	-11.8125	-0.004886922	0.009773844	-0.012217305	351.0
19:34:02	-9999	-9999	1007.70996	-4.999093	2.2218192	7.967903	39.3125	-17.0	-11.4375	-0.012217305	-0.0061086523	-0.0012217305	351.0
19:34:03	-9999	-9999	1007.74	-5.0757074	2.2601264	8.00621	41.5625	-14.9375	-10.5	0.004886922	0.0012217305	0.004886922	351.0
19:34:04	-9999	-9999	1007.74	-5.0757074	2.183512	7.9487495	40.375	-13.9375	-12.875	0.002443461	0.004886922	-0.0061086523	351.0
19:34:05	-9999	-9999	1007.70996	-5.0757074	2.3558946	7.967903	39.8125	-14.875	-13.5	0.007330383	-0.007330383	0.009773844	351.0
19:34:06	-9999	-9999	1007.70996	-5.094861	2.3175871	7.9870567	39.625	-15.0625	-12.625	-0.007330383	0.002443461	-0.008552114	351.0
19:34:07	-9999	-9999	1007.64996	-5.056554	2.2218192	8.101978	40.4375	-13.5625	-12.5	-0.0012217305	0.0036651916	-0.0061086523	351.0
19:34:08	-9999	-9999	1007.64996	-5.094861	2.27928	7.9104424	40.6875	-14.3125	-13.125	-0.015882496	0.0	0.0061086523	351.0
19:34:09	-9999	-9999	1007.8	-5.899313	2.336741	7.297527	41.3125	-12.25	-12.8125	0.021991149	-0.002443461	0.0036651916	323.0
19:34:10	-9999	-9999	1007.68	-5.7269306	2.336741	7.52737	41.6875	-11.3125	-14.0	0.0061086523	0.007330383	-0.017104227	323.0
19:34:11	-9999	-9999	1007.70996	-6.301539	2.5091233	7.201759	44.1875	-10.5625	-16.0	-0.010995574	0.002443461	0.009773844	323.0
19:34:12	-9999	-9999	1007.76996	-5.765238	2.27928	7.52737	47.875	-11.5	-18.125	-0.007330383	-0.04153884	0.04153884	323.0
19:34:13	-9999	-9999	1007.62	-5.535394	2.1260512	7.5465236	50.0	-15.375	-17.9375	-0.029321533	-0.002443461	-0.028099801	323.0
19:34:14	-9999	-9999	1007.62	-4.960786	2.1643584	7.73806	46.25	-15.625	-17.5	0.02076942	0.015882496	-0.061086524	323.0
19:34:15	-9999	-9999	1007.70996	-5.7843914	2.2218192	7.795521	48.1875	-14.5	-21.5625	-0.02565634	-0.09896017	0.14172074	323.0
19:34:16	-9999	-9999	1007.64996	-6.090849	2.4899697	6.703765	52.25	-15.9375	-21.75	0.034208454	0.02321288	-0.057421334	323.0
19:34:20	-9999	-9999	1007.74	-6.435614	2.777274	7.565677	53.875	-16.4375	-19.8125	0.028099801	0.043982297	-0.030543262	323.0
19:34:25	-9999	-9999	1007.52997	-6.8761473	3.7732618	8.925584	49.8125	-20.625	-5.0	0.06352998	-0.014660766	0.1966986	337.0
19:34:29	-9999	-9999	1007.38	-5.45878	2.4133554	8.063671	46.3125	-23.5	-4.5625	0.018325957	0.028099801	0.02076942	323.0
19:34:30	-9999	-9999	1007.13995	-5.305551	2.777274	7.1251445	39.875	-15.9375	-2.1875	-0.28221974	0.10262536	-0.25167647	323.0
19:34:31	-9999	-9999	1007.13995	-4.175488	2.3175871	7.699753	39.8125	-19.25	-8.0625	-0.014660766	0.04520403	-0.06719518	323.0
19:34:32	-9999	-9999	1007.11	-4.462792	1.5705963	9.155427	40.125	-18.375	-6.1875	0.111177474	0.07452556	0.007330383	351.0
19:34:33	-9999	-9999	1007.19995	-2.834735	1.9728222	9.155427	38.75	-7.9375	-10.875	-0.52778757	0.5656612	-0.43004912	476.0
19:34:34	-9999	-9999	1007.23	-3.4284968	0.7661445	9.902418	42.3125	-4.9375	-8.0	-0.23945917	0.19181168	-0.04642576	351.0
19:34:35	-9999	-9999	1007.23	-3.083732	-0.038307227	8.676587	43.1875	1.625	-9.9375	-0.57910025	-0.17959438	-0.37751472	281.0
19:34:36	-9999	-9999	1007.19995	-1.0534488	-2.7581203	8.963891	36.75	8.5625	-16.125	-0.073303826	-0.32253686	0.06719518	224.0
19:34:37	-9999	-9999	1007.38	-6.0716953	0.095768064	5.2480903	40.5625	5.1875	-6.125	-0.7110472	0.047647487	0.36163223	224.0
19:34:38	-9999	-9999	1007.32	-6.339846	-0.61291564	8.0445175	36.0	4.125	-14.75	-0.71837753	-1.237613	1.4721853	434.0
19:34:39	-9999	-9999	1007.29	-2.9496565	3.1794999	9.500193	25.1875	-9.6875	-32.875	0.8026769	2.0622811	0.8381071	2003.0
19:34:40	-9999	-9999	1007.32	-7.335834	2.96881	2.719813	47.8125	-19.625	-3.0	1.1386528	0.66706485	-1.4746287	2881.0
19:34:41	-9999	-9999	1007.38	0.6512229	2.930503	11.549629	18.1875	14.0625	-50.8125	0.032986723	-0.7110472	-0.91751957	1959.0
19:34:42	-9999	-9999	1007.29	-1.6280571	1.7046716	6.1866174	17.1875	4.625	-54.3125	0.014660766	0.75136423	0.22968534	2349.0
19:34:43	-9999	-9999	1007.38	0.2873042	2.3750482	9.155427	16.5625	3.875	-55.5625	0.095294975	0.53878313	0.40439278	2280.0
19:34:44	-9999	-9999	1007.32	-3.0071173	1.6472107	8.791509	30.875	5.3125	-47.75	-0.3371976	0.09896017	0.056199603	2406.0
19:34:45	-9999	-9999	1007.38	-2.1260512	2.3175871	9.097966	29.3125	0.5625	-47.25	0.036651913	-0.009773844	0.008552114	2169.0
