Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),LinAcc(x),LinAcc(y),LinAcc(z),Mag(x),Mag(y),Mag(z),Degrees,Turn,Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
1473908691131,-9999,-9999,1005.47,-0.5554548,8.42759,4.8458643,-0.09722668,0.2848835,-0.056813717,-7.0625,63.75,-3.375,12.700653,-9999,0.002443461,0.002443461,0.0036651916,0.0,-9999,-9999,-9999
1473908691233,-9999,-9999,1005.38,-0.49799395,8.63828,4.999093,-0.18442872,-0.11729145,-0.019412994,-6.9375,63.5,-3.4375,12.61499,-9999,0.0,0.021991149,-0.012217305,0.0,-9999,-9999,-9999
1473908691336,-9999,-9999,1005.47,-0.51714754,8.6574335,4.807557,-0.17005017,0.11294651,0.1136117,-7.3125,63.875,-3.5625,12.637573,-9999,0.002443461,-0.02565634,0.015882496,0.0,-9999,-9999,-9999
1473908691439,-9999,-9999,1005.41,-0.49799395,8.408437,4.9416323,-0.13788414,-0.097997665,0.07529116,-7.25,63.4375,-3.625,12.658539,-9999,0.0,0.0012217305,0.0012217305,0.0,-9999,-9999,-9999
1473908691553,-9999,-9999,1005.5,-0.5363012,8.791509,4.8841715,-0.027231336,0.09323025,0.2478962,-7.125,63.3125,-3.5625,12.632385,-9999,0.0061086523,-0.036651913,0.02321288,0.0,-9999,-9999,-9999
1473908691658,-9999,-9999,1005.38,-0.45968673,8.446744,5.1523223,-0.22373235,-0.30643463,0.16644621,-7.4375,63.4375,-2.9375,12.54895,-9999,0.0012217305,-0.014660766,0.009773844,0.0,-9999,-9999,-9999
1473908691761,-9999,-9999,1005.41,-0.45968673,8.791509,4.960786,-0.17056143,-0.03447151,0.17864466,-7.5625,63.375,-2.5625,12.556122,-9999,0.0061086523,-0.008552114,0.009773844,0.0,-9999,-9999,-9999
1473908691865,-9999,-9999,1005.47,-0.38307226,8.810662,4.903325,-0.040654004,0.3073864,0.030190468,-8.1875,63.625,-2.375,12.821564,-9999,0.0061086523,-0.02321288,0.019547688,0.0,-9999,-9999,-9999
1473908691968,-9999,-9999,1005.47,-0.51714754,8.312668,4.865018,-0.1773707,-0.19233704,-0.005284786,-8.5625,64.0,-2.125,13.101837,-9999,0.0,0.0061086523,-0.0036651916,0.0,-9999,-9999,-9999
1473908692069,-9999,-9999,1005.41,-0.47884035,8.599973,4.960786,-0.14353016,0.09518528,0.08979559,-9.0,63.6875,-1.625,13.4201355,-9999,0.010995574,-0.0061086523,0.007330383,0.0,-9999,-9999,-9999
1473908692172,-9999,-9999,1005.32,-0.5554548,8.829816,4.7884035,-0.21970847,0.32145786,-0.07631874,-9.1875,64.0625,-1.4375,13.835785,-9999,0.002443461,-0.017104227,0.014660766,0.0,-9999,-9999,-9999
1473908692283,-9999,-9999,1005.44,-0.34476504,8.504205,4.999093,-0.16687271,-0.405818,-0.020157814,-8.75,63.6875,-0.9375,14.057648,-9999,0.010995574,0.0036651916,0.0036651916,0.0,-9999,-9999,-9999
1473908692385,-9999,-9999,1005.35,-0.61291564,8.734048,5.0374002,-9.739399E-4,0.03746319,0.2044506,-8.5625,63.0625,-1.4375,14.110626,-9999,0.008552114,-0.0061086523,0.007330383,0.0,-9999,-9999,-9999
1473908692487,-9999,-9999,1005.47,-0.61291564,8.63828,5.056554,-0.287194,0.13397598,0.18406725,-8.375,62.0625,-3.125,14.207642,-9999,0.0061086523,0.0,0.013439035,0.0,-9999,-9999,-9999
1473908692588,-9999,-9999,1005.41,-0.38307226,8.42759,5.0757074,-0.05504787,-0.07523155,0.20079327,-7.6875,62.0625,-4.0,14.121368,-9999,-0.0036651916,-0.034208454,0.018325957,0.0,-9999,-9999,-9999
1473908692691,-9999,-9999,1005.38,-0.4405331,8.7532015,4.903325,-0.11466634,0.25185585,0.025688648,-7.3125,61.9375,-4.25,13.922546,-9999,0.002443461,-0.032986723,0.021991149,0.0,-9999,-9999,-9999
1473908692792,-9999,-9999,1005.44,-0.5554548,8.599973,4.865018,-0.23096123,0.09422207,-0.0050230026,-7.4375,62.0,-3.25,13.873199,-9999,0.007330383,0.007330383,0.008552114,0.0,-9999,-9999,-9999
1473908692898,-9999,-9999,1005.41,-0.4405331,8.446744,5.0182467,-0.114789546,-0.05901146,0.14829731,-7.5625,62.125,-3.25,13.7612915,-9999,0.0,0.007330383,0.0,0.0,-9999,-9999,-9999
1473908693002,-9999,-9999,1005.35,-0.5746084,8.714894,4.9224787,-0.24847004,0.20976067,0.051468372,-7.875,62.125,-3.6875,13.706421,-9999,0.004886922,-0.0061086523,0.009773844,0.0,-9999,-9999,-9999
1473908693107,-9999,-9999,1005.35,-0.40222588,8.619126,5.094861,-0.07444957,0.11508942,0.2220478,-7.125,62.25,-4.0625,13.55426,-9999,0.002443461,-0.007330383,0.008552114,0.0,-9999,-9999,-9999
1473908693214,-9999,-9999,1005.38,-0.5363012,8.695741,4.9799395,-0.20447585,0.1923647,0.10624838,-7.375,62.25,-4.0625,13.4219055,-9999,0.002443461,-0.017104227,0.012217305,0.0,-9999,-9999,-9999
1473908693316,-9999,-9999,1005.47,-0.45968673,8.523358,5.094861,-0.22282407,-0.055835724,-0.010008812,-7.1875,62.6875,-4.1875,13.270996,-9999,0.004886922,-0.0061086523,0.008552114,0.0,-9999,-9999,-9999
1473908693418,-9999,-9999,1005.47,-0.47884035,8.772355,4.9224787,-0.04788983,0.0018033981,0.25800323,-7.5625,62.75,-3.75,13.214111,-9999,0.002443461,-0.014660766,0.013439035,0.0,-9999,-9999,-9999
1473908693520,-9999,-9999,1005.29,-0.51714754,8.37013,4.903325,-0.1013833,0.26956367,0.10573101,-7.375,62.4375,-3.5,13.15506,-9999,-0.004886922,-0.013439035,0.008552114,0.0,-9999,-9999,-9999
1473908693623,-9999,-9999,1005.41,-0.5554548,8.485051,5.209783,-0.21568373,-0.011546135,0.3248291,-7.8125,62.0,-3.6875,13.101196,-9999,-0.0012217305,0.0012217305,0.0036651916,0.0,-9999,-9999,-9999
1473908693733,-9999,-9999,1005.44,-0.40222588,8.446744,5.209783,-0.057865262,-0.040976524,0.30974245,-8.125,62.0625,-4.0625,13.124634,-9999,0.002443461,-0.02565634,0.019547688,0.0,-9999,-9999,-9999
1473908693836,-9999,-9999,1005.41,-0.5554548,8.312668,5.4779334,-0.32502943,-0.17532253,0.41132116,-7.75,62.25,-4.0625,12.968353,-9999,-0.010995574,0.034208454,-0.017104227,0.0,-9999,-9999,-9999
1473908693939,-9999,-9999,1005.35,-0.4213795,8.293514,5.6120086,-0.072063714,-0.152071,0.6400423,-7.4375,62.25,-4.125,12.843506,-9999,-0.0061086523,-0.017104227,0.018325957,0.0,-9999,-9999,-9999
1473908694040,-9999,-9999,1005.47,-0.45968673,8.197746,5.45878,-0.20733243,-0.15060616,0.31779718,-7.375,62.5,-4.125,12.504181,-9999,0.0036651916,0.02076942,0.0036651916,0.0,-9999,-9999,-9999
1473908694150,-9999,-9999,1005.41,-0.36391866,8.389283,5.305551,-0.057887465,0.18794441,0.31498098,-7.1875,62.625,-3.9375,12.358063,-9999,-0.0012217305,-0.019547688,0.02076942,0.0,-9999,-9999,-9999
1473908694263,-9999,-9999,1005.5,-0.30645782,8.42759,5.2289367,0.025068581,0.022005081,0.18843985,-7.4375,61.9375,-4.1875,12.309204,-9999,0.0036651916,-0.02076942,0.02321288,0.0,-9999,-9999,-9999
1473908694368,-9999,-9999,1005.5,-0.30645782,8.504205,5.1523223,0.026360005,0.10233402,0.10571957,-7.4375,61.875,-3.8125,12.329132,-9999,0.0,-0.02076942,0.018325957,0.0,-9999,-9999,-9999
1473908694469,-9999,-9999,1005.41,-0.6512229,8.599973,4.8458643,-0.30445504,0.19258976,-0.19060802,-8.1875,62.0625,-4.25,12.570892,-9999,0.012217305,0.008552114,0.0061086523,0.0,-9999,-9999,-9999
1473908694582,-9999,-9999,1005.35,-0.49799395,8.619126,4.9224787,-0.32262114,0.12143135,-0.16623974,-7.8125,62.1875,-3.6875,12.925171,-9999,0.007330383,0.012217305,0.0036651916,0.0,-9999,-9999,-9999
1473908694684,-9999,-9999,1005.38,-0.47884035,8.580819,4.903325,-0.10505566,0.15500164,-0.10030222,-7.375,62.1875,-3.5625,12.959015,-9999,-0.007330383,0.004886922,0.0061086523,0.0,-9999,-9999,-9999
1473908694798,-9999,-9999,1005.38,-0.24899697,8.6574335,5.1140146,-0.10593489,0.15252876,-0.019584656,-7.75,62.5,-3.6875,13.000397,-9999,0.002443461,-0.018325957,0.02076942,0.0,-9999,-9999,-9999
1473908694904,-9999,-9999,1005.41,-0.6703765,8.408437,5.1140146,-0.10654196,0.0016384125,0.03388834,-7.6875,61.4375,-3.375,13.029419,-9999,-0.0036651916,0.019547688,-0.0036651916,0.0,-9999,-9999,-9999
1473908695015,-9999,-9999,1005.35,-0.6895301,8.446744,4.960786,-0.33001968,0.15772247,0.011893272,-7.9375,61.875,-3.25,13.1284485,-9999,-0.0036651916,0.019547688,0.004886922,0.0,-9999,-9999,-9999
1473908695127,-9999,-9999,1005.35,-0.36391866,8.6574335,5.1523223,0.082883686,0.1738472,0.056159973,-7.4375,61.8125,-3.3125,13.197113,-9999,0.0,-0.010995574,0.021991149,0.0,-9999,-9999,-9999
1473908695233,-9999,-9999,1005.35,-0.45968673,8.599973,4.9416323,-0.041769683,0.1702013,-0.051834106,-7.625,60.9375,-3.125,13.23645,-9999,0.0061086523,-0.0061086523,0.02321288,0.0,-9999,-9999,-9999
1473908695336,-9999,-9999,1005.41,-0.8810662,8.408437,5.0374002,-0.45199984,-0.020061493,0.04273367,-7.6875,61.625,-3.3125,13.332275,-9999,0.0036651916,0.032986723,0.004886922,0.0,-9999,-9999,-9999
1473908695443,-9999,-9999,1005.41,-0.30645782,8.580819,5.2480903,0.1209189,0.15651989,0.24619961,-7.4375,61.6875,-3.4375,13.239929,-9999,0.008552114,-0.04153884,0.052534413,0.0,-9999,-9999,-9999
1473908695549,-9999,-9999,1005.38,-0.4213795,8.523358,4.999093,-0.0075900555,0.09526539,0.0024518967,-7.5,61.25,-3.625,13.206696,-9999,0.007330383,0.02687807,0.0,0.0,-9999,-9999,-9999
1473908695657,-9999,-9999,1005.41,-0.7278373,8.504205,5.094861,-0.07576668,0.17149544,0.17618752,-7.5625,61.25,-3.125,13.178589,-9999,0.014660766,-0.004886922,0.017104227,0.0,-9999,-9999,-9999
1473908695762,-9999,-9999,1005.41,-0.4213795,8.7532015,5.0374002,0.026899666,0.31689644,0.057619095,-7.5,61.3125,-3.1875,13.287628,-9999,0.0012217305,-0.013439035,0.035430185,0.0,-9999,-9999,-9999
1473908695875,-9999,-9999,1005.47,-0.47884035,8.408437,5.1140146,-0.017177463,-0.032401085,0.14314699,-7.625,61.3125,-3.0625,13.336487,-9999,0.018325957,0.0036651916,0.02443461,0.0,-9999,-9999,-9999
1473908695982,-9999,-9999,1005.5,-0.80445176,8.561666,4.960786,0.04117167,0.044995308,0.27597666,-7.8125,61.625,-2.75,13.2803955,-9999,0.02321288,-0.0061086523,0.036651913,0.0,-9999,-9999,-9999
1473908696093,-9999,-9999,1005.35,-0.5363012,8.542512,5.0182467,-0.074650556,0.08940506,0.06827068,-7.875,61.75,-2.9375,13.395447,-9999,0.02321288,0.0,0.036651913,0.0,-9999,-9999,-9999
1473908696201,-9999,-9999,1005.41,-0.6895301,8.829816,4.9416323,-0.23962542,0.36623478,0.008500576,-8.4375,62.0,-3.25,13.6145935,-9999,0.0061086523,0.007330383,0.019547688,0.0,-9999,-9999,-9999
1473908696309,-9999,-9999,1005.47,-0.49799395,8.42759,5.056554,-0.045419246,-0.035577774,0.12295771,-8.4375,61.6875,-2.5625,13.825134,-9999,-0.007330383,0.015882496,0.03176499,0.0,-9999,-9999,-9999
1473908696413,-9999,-9999,1005.35,-0.2681506,8.542512,5.267244,0.16099799,0.07974625,0.33086777,-8.3125,62.0625,-2.75,13.900482,-9999,-0.007330383,-0.004886922,0.02687807,0.0,-9999,-9999,-9999
1473908696515,-9999,-9999,1005.38,-0.7661445,8.523358,5.1906295,-0.33281147,0.06616783,0.24507046,-8.875,62.0625,-2.75,13.99939,-9999,0.008552114,0.04642576,-0.012217305,0.0,-9999,-9999,-9999
1473908696622,-9999,-9999,1005.47,-0.47884035,8.619126,4.960786,-0.0059595704,0.1611309,0.02023077,-9.125,61.1875,-2.6875,14.31073,-9999,0.013439035,0.018325957,0.012217305,0.0,-9999,-9999,-9999
1473908696725,-9999,-9999,1005.35,-0.7278373,8.676587,4.7309427,-0.22162032,0.20852184,-0.18901777,-9.1875,61.5,-2.6875,14.692413,-9999,0.0036651916,0.07452556,-0.018325957,0.0,-9999,-9999,-9999
1473908696828,-9999,-9999,1005.44,-0.78529817,8.465898,4.903325,-0.18278569,0.12344265,0.27027702,-8.8125,61.5625,-2.0625,14.991333,-9999,0.014660766,-0.008552114,0.047647487,0.0,-9999,-9999,-9999
1473908696933,-9999,-9999,1005.38,-0.8619126,8.42759,5.0757074,-0.3032046,-0.044898033,0.1690607,-8.4375,61.4375,-2.375,14.955811,-9999,0.017104227,0.02687807,0.029321533,0.0,-9999,-9999,-9999
1473908697044,-9999,-9999,1005.38,-0.4405331,8.523358,4.9416323,0.1907498,0.103630066,0.19374943,-9.0625,61.0,-2.0,15.053101,-9999,0.004886922,0.015882496,0.04520403,0.0,-9999,-9999,-9999
1473908697154,-9999,-9999,1005.41,-0.32561144,8.772355,4.807557,0.18253246,0.42137146,0.16615963,-9.875,61.125,-1.375,15.483368,-9999,0.008552114,-0.004886922,0.05497787,0.0,-9999,-9999,-9999
1473908697257,-9999,-9999,1005.32,-0.61291564,8.485051,4.807557,-0.2349202,-0.044400215,-0.16762161,-10.1875,61.875,-1.25,15.984436,-9999,-0.007330383,0.05131268,0.015882496,0.0,-9999,-9999,-9999
1473908697365,-9999,-9999,1005.56,-0.61291564,8.389283,5.056554,0.103105664,0.115231514,0.3014102,-10.0,61.5,-1.875,16.212952,-9999,0.009773844,-0.0012217305,0.04886922,0.0,-9999,-9999,-9999
1473908697472,-9999,-9999,1005.41,-0.7661445,8.523358,4.8841715,-0.4777962,0.0016536713,-0.0038414001,-9.8125,61.8125,-1.5,16.415283,-9999,0.0036651916,0.06841691,0.02565634,0.0,-9999,-9999,-9999
1473908697573,-9999,-9999,1005.32,-0.93852705,8.791509,4.7500963,-0.33321106,0.30006886,-0.1181097,-10.6875,62.1875,-0.3125,16.927917,-9999,-0.0036651916,0.042760566,0.059864793,0.0,-9999,-9999,-9999
1473908697683,-9999,-9999,1005.47,-0.6703765,8.829816,4.807557,-0.26594633,0.14144039,-0.069140434,-12.3125,62.6875,1.9375,17.73703,-9999,-0.021991149,0.06963864,0.06841691,0.0,-9999,-9999,-9999
1473908697793,-9999,-9999,1005.47,-0.7661445,8.542512,4.8267107,-0.17862505,0.041811943,-0.027495384,-14.25,62.9375,4.1875,19.068146,-9999,-0.002443461,0.09040806,0.047647487,0.0,-9999,-9999,-9999
1473908697901,-9999,-9999,1005.44,-0.38307226,9.11712,4.8267107,0.18060136,0.59727097,0.00334692,-13.9375,62.4375,2.75,20.329132,-9999,0.017104227,0.06963864,0.05009095,0.0,-9999,-9999,-9999
1473908698005,-9999,-9999,1005.35,-0.8810662,8.6574335,4.5394063,-0.2249425,0.2869835,-0.50703,-13.625,62.4375,1.875,21.554016,-9999,-0.0012217305,0.089186326,0.06719518,0.0,-9999,-9999,-9999
1473908698107,-9999,-9999,1005.47,-0.91937345,8.887277,4.4436383,-0.3414489,0.15985012,-0.17391014,-12.6875,61.625,0.625,22.3237,-9999,-0.0036651916,0.11484267,0.073303826,0.0,-9999,-9999,-9999
1473908698208,-9999,-9999,1005.41,-0.21068975,8.408437,4.5202527,0.31352758,0.03269291,-0.23046875,-12.625,61.625,-0.125,22.611023,-9999,-0.013439035,0.09896017,0.09773844,0.0,-9999,-9999,-9999
1473908698310,-9999,-9999,1005.38,-0.6703765,8.791509,4.807557,0.19882023,0.08408451,0.024688244,-12.5,61.625,-0.75,22.661163,-9999,0.0,0.11362094,0.06719518,0.0,-9999,-9999,-9999
1473908698426,-9999,-9999,1005.5,-0.6703765,8.772355,4.405331,-0.34505647,0.037050247,-0.07292175,-12.25,61.75,-1.75,22.805237,-9999,-0.02443461,0.16982053,0.05375614,0.0,-9999,-9999,-9999
1473908698529,-9999,-9999,1005.44,-0.34476504,9.270349,5.056554,0.22818342,0.6781721,0.36436462,-13.125,61.75,-1.0,23.00821,-9999,-0.02443461,0.1160644,0.081855945,0.0,-9999,-9999,-9999
1473908698637,-9999,-9999,1005.38,0.076614454,8.7532015,4.903325,0.5945824,0.15190792,0.22146225,-15.3125,61.8125,1.375,23.652588,-9999,0.007330383,0.064751714,0.08674286,0.0,-9999,-9999,-9999
1473908698741,-9999,-9999,1005.44,-0.6512229,8.485051,4.5777135,-0.014949977,0.45009995,-0.14811802,-14.5625,62.0,0.3125,24.475769,-9999,-0.02443461,0.16493362,0.039095376,0.0,-9999,-9999,-9999
1473908698845,-9999,-9999,1005.5,-0.34476504,8.734048,4.6926355,0.15304375,0.12268925,0.027115345,-13.75,61.625,-1.5625,24.574036,-9999,0.008552114,0.06719518,0.0842994,0.0,-9999,-9999,-9999
1473908698951,-9999,-9999,1005.38,-0.38307226,8.695741,4.5394063,-0.26325846,0.16923332,-0.14570236,-14.6875,61.4375,-0.5,24.923492,-9999,-0.0012217305,0.12339478,0.05009095,0.0,-9999,-9999,-9999
1473908699054,-9999,-9999,1005.5,-0.45968673,9.040505,4.5777135,0.16638634,0.30532455,-0.09573889,-14.875,61.625,0.3125,25.630981,-9999,0.0036651916,0.07086037,0.0720821,0.0,-9999,-9999,-9999
1473908699156,-9999,-9999,1005.29,-0.36391866,8.848969,4.501099,0.41162816,0.06565189,0.22686863,-15.6875,61.4375,0.4375,26.269592,-9999,-0.0036651916,0.058643065,0.07452556,0.0,-9999,-9999,-9999
1473908699266,-9999,-9999,1005.44,-0.2873042,8.848969,4.5777135,0.14579144,0.19536972,-0.0155444145,-15.5,61.375,-0.25,26.70874,-9999,-0.008552114,0.09162979,0.034208454,0.0,-9999,-9999,-9999
1473908699373,-9999,-9999,1005.35,-0.34476504,8.7532015,4.55856,0.08834815,0.093379974,-0.022958755,-15.5,61.4375,0.4375,27.2146,-9999,-0.002443461,0.039095376,0.06841691,0.0,-9999,-9999,-9999
1473908699490,-9999,-9999,1005.38,-0.63206923,8.772355,4.711789,-0.31749204,-0.042809486,0.13576746,-15.9375,61.8125,0.875,27.578613,-9999,-0.0061086523,0.09407325,0.02443461,0.0,-9999,-9999,-9999
1473908699594,-9999,-9999,1005.44,-0.4213795,8.810662,4.9224787,-0.088896394,-0.13954449,0.12023783,-17.5,62.375,2.0625,28.151154,-9999,0.0,0.07086037,0.030543262,0.0,-9999,-9999,-9999
1473908699701,-9999,-9999,1005.38,-0.842759,8.7532015,4.501099,-0.14258441,-0.13779354,0.31085205,-17.8125,62.0625,2.0,29.068787,-9999,0.004886922,0.052534413,0.037873644,0.0,-9999,-9999,-9999
1473908699806,-9999,-9999,1005.38,-0.82360536,8.695741,4.903325,-0.41387522,-0.077064514,-0.017045021,-17.5,62.5625,1.3125,29.579742,-9999,-0.014660766,0.096516706,0.03176499,0.0,-9999,-9999,-9999
1473908699917,-9999,-9999,1005.38,-0.63206923,8.714894,5.1523223,-0.08510369,0.07578659,0.5439582,-17.8125,62.3125,1.75,29.664948,-9999,-0.0061086523,0.058643065,0.073303826,0.0,-9999,-9999,-9999
1473908700019,-9999,-9999,1005.44,-0.34476504,8.810662,5.0374002,0.17544398,0.18348122,0.40366268,-18.0625,61.9375,1.75,29.854065,-9999,0.0061086523,0.065973446,0.07086037,0.0,-9999,-9999,-9999
1473908700123,-9999,-9999,1005.44,-0.21068975,8.810662,5.056554,0.28934357,0.18296337,0.4215603,-18.3125,62.375,1.5625,30.358215,-9999,0.007330383,0.07086037,0.04886922,0.0,-9999,-9999,-9999
1473908700228,-9999,-9999,1005.47,-0.91937345,8.734048,4.6160207,-0.3919263,0.10096264,-0.005887985,-18.5625,62.75,1.125,31.146454,-9999,-0.008552114,0.10873401,0.014660766,0.0,-9999,-9999,-9999
1473908700333,-9999,-9999,1005.47,-0.90021986,8.599973,4.6351743,-0.3275801,-0.030757904,0.014247417,-18.3125,62.9375,2.0,31.751404,-9999,-0.017104227,0.09285152,0.04520403,0.0,-9999,-9999,-9999
1473908700436,-9999,-9999,1005.41,-0.9768343,8.312668,4.7500963,-0.4392466,-0.28769875,0.20688057,-18.375,62.8125,1.625,31.948334,-9999,-0.021991149,0.096516706,0.056199603,0.0,-9999,-9999,-9999
1473908700548,-9999,-9999,1005.41,-0.5746084,8.42759,5.209783,0.023711503,-0.17014313,0.530962,-18.6875,62.5625,1.3125,31.773224,-9999,-0.012217305,0.047647487,0.112399206,0.0,-9999,-9999,-9999
1473908700649,-9999,-9999,1005.29,-0.36391866,8.90643,4.999093,-0.11726546,0.3925419,0.28460455,-19.3125,62.875,0.75,32.03232,-9999,-0.004886922,0.0842994,0.07452556,0.0,-9999,-9999,-9999
1473908700752,-9999,-9999,1005.38,-0.842759,8.446744,4.6351743,0.034409106,0.06743622,0.16628313,-19.5,62.6875,0.4375,32.436462,-9999,-0.0012217305,0.073303826,0.08552113,0.0,-9999,-9999,-9999
1473908700856,-9999,-9999,1005.35,-0.30645782,8.6574335,4.8267107,0.2388373,0.06879997,0.124752045,-19.5,63.1875,-0.0625,32.65686,-9999,0.008552114,0.04642576,0.089186326,0.0,-9999,-9999,-9999
1473908700962,-9999,-9999,1005.56,-0.15322891,8.676587,5.209783,0.36187282,0.08815098,0.5040598,-19.4375,63.25,-0.625,32.682343,-9999,0.0012217305,0.0720821,0.06719518,0.0,-9999,-9999,-9999
1473908701067,-9999,-9999,1005.35,-1.2066777,8.255207,4.9416323,-0.12070298,-0.059000015,0.28400373,-19.5625,63.25,-0.875,32.551453,-9999,0.004886922,0.096516706,0.064751714,0.0,-9999,-9999,-9999
1473908701179,-9999,-9999,1005.41,-0.61291564,8.42759,4.7884035,-0.027863085,-0.14637852,0.0645113,-19.0625,63.125,-0.6875,32.53189,-9999,-0.007330383,0.103847094,0.058643065,0.0,-9999,-9999,-9999
1473908701281,-9999,-9999,1005.38,-1.0534488,8.63828,4.711789,-0.45636004,0.06694412,-0.015377045,-19.125,63.3125,-0.8125,32.63806,-9999,-0.014660766,0.13561209,0.035430185,0.0,-9999,-9999,-9999
1473908701385,-9999,-9999,1005.38,-0.7086837,8.734048,4.8458643,-0.10655999,0.16312599,0.118588924,-19.125,63.375,-1.5,32.783142,-9999,-0.0036651916,0.09285152,0.089186326,0.0,-9999,-9999,-9999
1473908701488,-9999,-9999,1005.38,-1.091756,8.619126,4.865018,-0.43395072,0.054304123,0.13410759,-19.5,63.4375,-1.375,32.974915,-9999,0.0,0.10140363,0.087964594,0.0,-9999,-9999,-9999
1473908701597,-9999,-9999,1005.47,-0.7661445,8.772355,4.654328,-0.1274097,0.20934105,-0.08246374,-19.5625,63.8125,-2.0,32.934296,-9999,0.007330383,0.09040806,0.07941248,0.0,-9999,-9999,-9999
1473908701702,-9999,-9999,1005.38,-0.78529817,8.848969,4.673482,-0.16749525,0.26995754,-0.03706932,-19.875,63.5625,-2.25,33.140778,-9999,0.0,0.13072516,0.07819075,0.0,-9999,-9999,-9999
1473908701809,-9999,-9999,1005.41,-0.5554548,8.465898,4.5777135,0.15194276,-0.07861614,0.31383657,-20.9375,63.4375,-1.9375,33.301056,-9999,-0.010995574,0.096516706,0.07696902,0.0,-9999,-9999,-9999
1473908701914,-9999,-9999,1005.35,-0.61291564,8.7532015,4.807557,-0.004276514,0.17378807,0.09654665,-21.375,63.125,-2.5,33.520203,-9999,-0.0061086523,0.12461651,0.052534413,0.0,-9999,-9999,-9999
1473908702018,-9999,-9999,1005.32,-0.61291564,8.446744,4.807557,2.2268295E-4,-0.1282196,0.08903313,-21.375,62.9375,-1.9375,33.66568,-9999,-0.002443461,0.12705997,0.047647487,0.0,-9999,-9999,-9999
1473908702128,-9999,-9999,1005.41,-0.80445176,8.485051,4.903325,-0.16495591,0.03527069,0.13400745,-21.0625,63.0625,-2.3125,33.874634,-9999,-0.008552114,0.11728613,0.073303826,0.0,-9999,-9999,-9999
1473908702232,-9999,-9999,1005.41,-1.0534488,8.504205,4.8841715,-0.33647,-0.04485035,0.13338518,-20.4375,62.75,-3.3125,33.917664,-9999,-0.013439035,0.1282817,0.081855945,0.0,-9999,-9999,-9999
1473908702342,-9999,-9999,1005.35,-1.0726024,8.542512,4.807557,0.045710206,0.3851652,0.3858943,-20.625,62.875,-3.5,33.77893,-9999,-0.0061086523,0.13927728,0.07696902,0.0,-9999,-9999,-9999
