Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),LinAcc(x),LinAcc(y),LinAcc(z),Mag(x),Mag(y),Mag(z),Degrees,Turn,Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
1473908124981,-9999,-9999,1001.12,1.7238252,8.63828,4.0222588,0.092002034,-0.13554096,-0.043159485,-11.3125,76.3125,-37.0625,356.02274,-9999,-0.02076942,-0.062308256,-0.058643065,0.0,-9999,-9999,-9999
1473908125092,-9999,-9999,1001.08997,1.7238252,8.063671,3.9839516,0.21525693,-0.5385895,0.06828022,-11.8125,76.625,-37.5625,355.24487,-9999,0.009773844,0.0012217305,-0.118507855,0.0,-9999,-9999,-9999
1473908125210,-9999,-9999,1001.12,1.9153614,8.90643,4.6351743,-0.017596483,0.09893513,0.3096428,-12.3125,76.5,-38.1875,355.17355,-9999,-0.029321533,-0.16371189,-0.013439035,0.0,-9999,-9999,-9999
1473908125324,-9999,-9999,1001.12,2.1452048,8.887277,4.2521024,0.29991186,0.16722679,0.16235924,-12.5,76.5625,-38.0625,355.15222,-9999,-0.017104227,-0.065973446,-0.096516706,0.0,-9999,-9999,-9999
1473908125439,-9999,-9999,1001.06,2.3942018,8.983045,4.1180267,0.73478067,-0.4035349,-0.0939002,-12.375,77.5,-37.8125,355.01712,-9999,-0.02443461,-0.057421334,-0.080634214,0.0,-9999,-9999,-9999
1473908125551,-9999,-9999,1001.06,2.2409728,9.002198,4.76925,0.30312335,0.30951214,0.66408634,-12.4375,77.375,-37.9375,354.80246,-9999,-0.02076942,-0.065973446,-0.096516706,0.0,-9999,-9999,-9999
1473908125659,-9999,-9999,1001.08997,1.7812861,9.078813,4.5202527,-0.18302977,0.39532852,0.40820217,-12.75,77.625,-38.25,355.1035,-9999,0.036651913,-0.056199603,-0.09773844,0.0,-9999,-9999,-9999
1473908125772,-9999,-9999,1001.06,1.6280571,8.868123,4.0797195,-0.5837524,0.48174477,-0.14788008,-13.0,77.125,-38.25,355.20697,-9999,-0.040317107,-0.14660765,-0.015882496,0.0,-9999,-9999,-9999
1473908125882,-9999,-9999,1001.0,2.930503,9.097966,4.2904096,0.63137007,0.02810955,0.5990982,-13.5625,76.9375,-38.5,354.8231,-9999,-0.04153884,-0.14660765,-0.02076942,0.0,-9999,-9999,-9999
1473908125989,-9999,-9999,1000.94,2.7389667,8.887277,4.501099,0.55297065,0.41252136,0.15633106,-13.5,77.0,-37.9375,354.54694,-9999,-0.028099801,-0.18081611,-0.012217305,0.0,-9999,-9999,-9999
1473908126105,-9999,-9999,1000.91,2.2409728,9.040505,4.175488,-0.030830383,0.3979292,0.13628149,-14.0,77.0,-37.625,354.27435,-9999,0.009773844,-0.17837265,-0.02076942,0.0,-9999,-9999,-9999
1473908126214,-9999,-9999,1001.02997,2.815581,8.312668,4.003105,0.4396782,-0.31947517,0.0016565323,-14.4375,77.625,-38.125,353.4499,-9999,-0.004886922,-0.073303826,-0.111177474,0.0,-9999,-9999,-9999
1473908126329,-9999,-9999,1001.02997,2.3942018,9.691729,4.55856,0.26034832,0.58965874,0.6492448,-14.5625,77.125,-38.5,353.8364,-9999,-0.0036651916,-0.09773844,-0.0720821,0.0,-9999,-9999,-9999
1473908126437,-9999,-9999,1001.02997,2.336741,9.308656,4.501099,-0.11990404,0.6967926,0.5047107,-15.1875,76.6875,-38.5625,353.69205,-9999,0.043982297,-0.030543262,-0.13194689,0.0,-9999,-9999,-9999
1473908126546,-9999,-9999,1000.97,2.2601264,8.810662,4.003105,-0.20535374,0.17775154,0.0578959,-15.0625,76.625,-38.625,353.9673,-9999,0.017104227,-0.02565634,-0.172264,0.0,-9999,-9999,-9999
1473908126654,-9999,-9999,1001.0,2.6048915,9.461885,4.5202527,0.12395549,0.82856464,0.5856464,-14.5,76.125,-38.0625,354.3678,-9999,0.004886922,-0.12950343,-0.06719518,0.0,-9999,-9999,-9999
1473908126762,-9999,-9999,1000.94,2.1643584,9.097966,3.6966474,-0.33556294,0.46358967,-0.22359824,-14.8125,76.0,-37.5,354.84967,-9999,0.02565634,-0.18692477,-0.04153884,0.0,-9999,-9999,-9999
1473908126871,-9999,-9999,1000.91,1.8195933,9.155427,3.964798,-0.7131535,0.5097542,0.09079051,-15.6875,76.0625,-37.6875,354.61594,-9999,0.02443461,-0.05497787,-0.1001819,0.0,-9999,-9999,-9999
1473908126981,-9999,-9999,1000.88,2.7006595,8.848969,4.156334,-0.3390484,0.021928787,0.46967506,-16.5625,76.5,-37.5,355.1475,-9999,-0.021991149,-0.19425514,-0.028099801,0.0,-9999,-9999,-9999
1473908127093,-9999,-9999,1000.94,2.27928,8.523358,3.9073372,-0.3627348,0.033903122,0.00986743,-16.0,76.0625,-37.875,355.27985,-9999,-0.02321288,-0.23335053,0.028099801,0.0,-9999,-9999,-9999
1473908127212,-9999,-9999,1001.06,1.7429788,8.810662,3.7924154,-0.7646444,0.14720345,-0.05812788,-16.4375,77.4375,-37.6875,355.88342,-9999,-0.02565634,-0.13805555,-0.010995574,0.0,-9999,-9999,-9999
1473908127326,-9999,-9999,1000.94,1.3790601,9.155427,4.0797195,-0.95493627,0.10641289,-0.45439434,-16.875,77.0625,-37.8125,357.7544,-9999,-0.05497787,-0.1160644,-0.029321533,0.0,-9999,-9999,-9999
1473908127434,-9999,-9999,1000.88,0.61291564,9.174581,3.8881836,-1.7141129,0.47337055,0.0094873905,-16.875,76.6875,-38.0,358.80832,-9999,0.04153884,-0.018325957,-0.02565634,0.0,-9999,-9999,-9999
1473908127540,-9999,-9999,1000.88,1.0342951,9.3661175,3.8498764,-1.3750796,0.85519886,-0.30096698,-17.375,76.6875,-37.875,359.79987,-9999,0.061086524,0.17715092,-0.08307768,0.0,-9999,-9999,-9999
1473908127652,-9999,-9999,1000.94,2.1068976,8.963891,3.7732618,-0.5575738,0.22999382,-0.23456955,-17.25,76.25,-37.8125,0.41558838,-9999,-0.015882496,-0.118507855,0.0061086523,0.0,-9999,-9999,-9999
1473908127767,-9999,-9999,1000.88,2.3175871,9.155427,4.1180267,-0.3025918,0.18608189,-0.23641181,-17.25,76.4375,-37.75,0.08078003,-9999,-0.052534413,-0.14049901,-0.002443461,0.0,-9999,-9999,-9999
1473908127875,-9999,-9999,1000.94,1.3982137,9.404425,3.9839516,-0.44646668,1.2467384,0.19337726,-17.4375,76.5625,-37.625,1.0546265,-9999,-0.028099801,-0.05375614,-0.04886922,0.0,-9999,-9999,-9999
1473908127988,-9999,-9999,1000.82,1.8579005,8.925584,4.309563,-0.04986596,0.6565542,-0.03834629,-17.8125,77.25,-37.75,1.1006775,-9999,0.021991149,-0.15515977,0.018325957,0.0,-9999,-9999,-9999
1473908128095,-9999,-9999,1000.82,1.340753,9.576807,3.5817258,-0.7317797,0.7829437,-0.23179698,-18.1875,76.5625,-38.0,1.6406555,-9999,-0.028099801,-0.20525073,0.06841691,0.0,-9999,-9999,-9999
1473908128201,-9999,-9999,1000.82,2.183512,8.504205,3.620033,0.3909073,0.32157993,-0.06014681,-18.125,76.375,-37.1875,1.3666077,-9999,-0.019547688,-0.07452556,-0.035430185,0.0,-9999,-9999,-9999
1473908128308,-9999,-9999,1000.82,1.7812861,9.481039,3.7924154,-0.33025753,0.67601967,0.026328564,-18.625,76.6875,-37.5,0.6871338,-9999,-0.015882496,-0.09896017,-0.02321288,0.0,-9999,-9999,-9999
1473908128419,-9999,-9999,1000.82,1.9919758,8.734048,3.4093432,-0.158144,-0.074110985,-0.3274622,-19.25,75.9375,-37.25,359.75662,-9999,-0.02687807,-0.16982053,0.007330383,0.0,-9999,-9999,-9999
1473908128526,-9999,-9999,1000.88,1.7429788,9.212888,3.9456444,-0.6498954,0.84165287,0.10991311,-18.9375,76.1875,-36.9375,359.3017,-9999,-0.036651913,-0.12583824,-0.034208454,0.0,-9999,-9999,-9999
1473908128633,-9999,-9999,1000.82,1.9153614,9.059659,3.8881836,-0.363855,0.0011234283,0.0512774,-19.25,75.875,-36.8125,358.7769,-9999,0.029321533,-0.08307768,-0.081855945,0.0,-9999,-9999,-9999
1473908128742,-9999,-9999,1000.75995,2.3942018,9.251195,4.0222588,-0.017422438,0.6376543,0.19275093,-20.3125,76.5,-36.625,358.6163,-9999,-0.02321288,-0.15882497,-0.02321288,0.0,-9999,-9999,-9999
1473908128852,-9999,-9999,1000.82,2.7964275,9.481039,3.6774938,0.49508476,0.42843533,0.2539034,-20.6875,76.6875,-37.0,358.16983,-9999,-0.002443461,-0.13683382,-0.032986723,0.0,-9999,-9999,-9999
1473908128965,-9999,-9999,1000.75995,2.5474305,9.193734,3.4859576,0.25114226,0.3679657,-0.12004614,-20.375,77.0,-36.6875,357.35226,-9999,-0.007330383,-0.064751714,-0.105068825,0.0,-9999,-9999,-9999
1473908129081,-9999,-9999,1000.75995,2.1452048,9.385271,4.1180267,-0.24285674,0.842783,0.84494615,-20.625,76.8125,-37.125,357.4647,-9999,-0.03176499,-0.20280726,-0.008552114,0.0,-9999,-9999,-9999
1473908129189,-9999,-9999,1000.75995,2.4899697,8.868123,3.4859576,0.036533356,0.32286644,0.08387375,-20.5625,76.375,-36.875,357.2965,-9999,0.03176499,-0.096516706,-0.0842994,0.0,-9999,-9999,-9999
1473908129304,-9999,-9999,1000.68,2.2218192,8.37013,3.7732618,-0.08835626,-0.473217,0.21957302,-21.125,75.4375,-36.3125,357.54904,-9999,-0.014660766,-0.16737708,-0.03176499,0.0,-9999,-9999,-9999
1473908129416,-9999,-9999,1000.64996,2.585738,9.500193,4.0414124,0.48732424,0.03456402,0.23878288,-20.4375,76.0,-37.0,357.0957,-9999,-0.0061086523,-0.087964594,-0.1001819,0.0,-9999,-9999,-9999
1473908129528,-9999,-9999,1000.73,2.7006595,9.11712,3.715801,0.36059165,0.2833042,0.1579647,-21.0625,76.1875,-36.25,357.43433,-9999,-0.015882496,-0.073303826,-0.111177474,0.0,-9999,-9999,-9999
1473908129635,-9999,-9999,1000.62,2.030283,8.887277,4.4244847,-0.3216865,0.47577667,0.25926423,-21.0,76.0,-36.0,357.6185,-9999,-0.029321533,-0.13439035,-0.064751714,0.0,-9999,-9999,-9999
1473908129748,-9999,-9999,1000.68,2.8921957,9.576807,3.6966474,0.5027554,0.7522993,0.14854503,-21.3125,76.3125,-36.125,357.9689,-9999,0.02687807,-0.105068825,-0.119729586,0.0,-9999,-9999,-9999
1473908129864,-9999,-9999,1000.75995,1.9728222,8.791509,3.6008794,0.10531855,0.703742,-0.07809663,-22.125,75.625,-35.5625,358.51022,-9999,0.013439035,-0.12583824,-0.05375614,0.0,-9999,-9999,-9999
1473908129977,-9999,-9999,1000.68,3.1028855,9.002198,3.8115692,0.6673708,0.17475796,0.3023002,-21.8125,75.9375,-34.9375,358.17508,-9999,0.02565634,-0.028099801,-0.11362094,0.0,-9999,-9999,-9999
1473908130083,-9999,-9999,1000.58997,2.3175871,8.178593,3.4859576,0.42647576,-0.8803196,-0.07104111,-22.625,76.625,-34.9375,358.01443,-9999,0.0036651916,-0.059864793,-0.111177474,0.0,-9999,-9999,-9999
1473908130197,-9999,-9999,1000.58997,2.0685902,9.002198,4.1946416,-0.41167068,0.19935131,0.65506864,-23.1875,76.25,-35.5,358.0694,-9999,-0.096516706,-0.29932398,0.034208454,0.0,-9999,-9999,-9999
1473908130317,-9999,-9999,1000.64996,1.8195933,9.155427,3.9456444,-0.23158407,-0.2084341,0.18888664,-23.625,75.875,-35.5625,358.2699,-9999,0.0012217305,-0.11362094,-0.112399206,0.0,-9999,-9999,-9999
1473908130429,-9999,-9999,1000.56,3.0071173,9.021352,3.964798,-0.01662302,0.19289112,-0.13583231,-23.6875,74.8125,-35.8125,358.83142,-9999,-0.062308256,-0.27488935,0.034208454,0.0,-9999,-9999,-9999
1473908130545,-9999,-9999,1000.56,1.8004397,8.408437,3.2752678,-0.07413697,0.23625088,-0.02013874,-23.6875,75.0,-34.75,358.818,-9999,-0.021991149,-0.05497787,-0.12705997,0.0,-9999,-9999,-9999
1473908130656,-9999,-9999,1000.58997,2.6240451,9.155427,4.405331,0.16113281,0.3654251,0.8219936,-23.8125,75.5625,-34.875,359.46765,-9999,-0.034208454,-0.12339478,-0.09285152,0.0,-9999,-9999,-9999
1473908130764,-9999,-9999,1000.56,1.7621324,10.093954,3.86903,-0.39634967,0.66917515,0.68283296,-24.0625,75.9375,-34.75,0.4284668,-9999,0.081855945,-0.035430185,-0.12461651,0.0,-9999,-9999,-9999
1473908130872,-9999,-9999,1000.62,1.9919758,9.346964,3.6774938,-0.43395352,0.5318737,0.13074303,-24.375,76.0,-35.1875,0.7288208,-9999,-0.04520403,-0.22113322,0.008552114,0.0,-9999,-9999,-9999
1473908130983,-9999,-9999,1000.52997,2.7006595,9.710882,3.715801,0.29693937,0.8876114,0.1742723,-25.0,75.5,-35.375,1.302063,-9999,-0.10873401,-0.3286455,0.062308256,0.0,-9999,-9999,-9999
1473908131095,-9999,-9999,1000.58997,2.2026656,9.595961,4.654328,-0.19421554,0.78360367,1.081131,-26.625,75.25,-36.0625,2.2183838,-9999,0.09773844,0.062308256,-0.17592919,0.0,-9999,-9999,-9999
1473908131205,-9999,-9999,1000.52997,2.0685902,9.940725,4.2521024,-0.75536716,1.1430206,0.3518722,-27.75,74.8125,-36.625,2.9242249,-9999,0.02565634,-0.16615535,-0.02565634,0.0,-9999,-9999,-9999
1473908131319,-9999,-9999,1000.52997,1.8579005,8.963891,3.2561142,-0.49582708,0.10834789,-0.23812413,-31.4375,73.9375,-37.625,3.5946655,-9999,0.037873644,0.034208454,-0.16737708,0.0,-9999,-9999,-9999
1473908131427,-9999,-9999,1000.56,1.2449849,9.385271,3.2369606,-1.0741003,0.5223913,-0.261842,-37.0,72.75,-39.1875,4.439972,-9999,0.010995574,-0.018325957,-0.095294975,0.0,-9999,-9999,-9999
1473908131541,-9999,-9999,1000.62,0.9576807,8.504205,3.122039,-0.9589468,-0.45349312,-0.040472984,-46.1875,68.5,-41.625,6.294464,-9999,0.013439035,0.040317107,-0.12217305,0.0,-9999,-9999,-9999
1473908131650,-9999,-9999,1000.47,0.9959879,8.446744,3.5817258,-0.9982693,-0.27170467,-0.31296015,-49.3125,65.0,-40.9375,9.25647,-9999,-0.029321533,-0.07452556,-0.019547688,0.0,-9999,-9999,-9999
1473908131758,-9999,-9999,1000.38,0.5746084,8.714894,3.715801,-1.5742183,-0.15274239,0.12164593,-44.5625,64.625,-35.375,12.46875,-9999,-0.015882496,-0.059864793,-0.028099801,0.0,-9999,-9999,-9999
1473908131870,-9999,-9999,1000.44,1.0342951,9.385271,3.8115692,-1.0624776,0.5196848,0.1817882,-37.25,67.5625,-32.4375,14.390778,-9999,-0.030543262,-0.204029,0.065973446,0.0,-9999,-9999,-9999
1473908131985,-9999,-9999,1000.52997,1.7621324,9.212888,4.6926355,-0.10751176,1.0086746,0.8429656,-31.25,70.375,-31.125,15.137878,-9999,0.019547688,-0.17837265,0.042760566,0.0,-9999,-9999,-9999
1473908132092,-9999,-9999,1000.47,0.6703765,9.461885,4.1946416,-1.2571483,0.5595875,0.56089115,-28.1875,71.6875,-30.8125,16.110992,-9999,0.036651913,-0.056199603,-0.014660766,0.0,-9999,-9999,-9999
1473908132201,-9999,-9999,1000.44,1.340753,9.021352,3.5242648,-0.815081,-0.06322861,-0.14589906,-27.125,72.9375,-31.125,17.151917,-9999,-0.032986723,-0.25289822,0.13316862,0.0,-9999,-9999,-9999
1473908132315,-9999,-9999,1000.5,0.82360536,8.446744,2.7389667,-0.9478466,-0.487895,-0.89484,-26.4375,73.4375,-31.25,17.383453,-9999,-0.05131268,0.02321288,0.009773844,0.0,-9999,-9999,-9999
1473908132423,-9999,-9999,1000.32,1.0726024,8.274361,3.6966474,-0.6511524,-0.64755344,0.009030819,-25.375,73.9375,-30.9375,17.928925,-9999,-0.040317107,0.056199603,-0.059864793,0.0,-9999,-9999,-9999
1473908132529,-9999,-9999,1000.38,0.1340753,9.155427,3.964798,-1.4829466,0.23953533,0.21479416,-25.5625,74.25,-31.5625,17.824219,-9999,-0.02687807,0.030543262,-0.017104227,0.0,-9999,-9999,-9999
1473908132641,-9999,-9999,1000.38,1.0726024,9.883265,4.654328,-0.49149084,0.54528236,0.75697875,-25.5,74.0625,-31.625,19.37082,-9999,-0.02321288,-0.002443461,0.02321288,0.0,-9999,-9999,-9999
1473908132752,-9999,-9999,1000.44,0.82360536,10.534488,5.363012,-0.08440852,0.8925915,0.27215958,-25.1875,73.6875,-32.5625,20.45462,-9999,0.059864793,-0.17959438,0.12217305,0.0,-9999,-9999,-9999
1473908132861,-9999,-9999,1000.38,0.59376204,9.270349,3.7349546,-0.26308239,0.35688305,-0.28341842,-25.3125,73.5,-31.875,21.2128,-9999,0.017104227,-0.204029,0.09773844,0.0,-9999,-9999,-9999
1473908132982,-9999,-9999,1000.29,0.30645782,7.8912888,3.1028855,-0.66678655,-1.2273884,-0.2958331,-25.75,73.9375,-31.8125,20.15387,-9999,-0.02687807,0.08674286,-0.04642576,0.0,-9999,-9999,-9999
1473908133089,-9999,-9999,1000.38,0.21068975,8.868123,3.8307228,-0.9770833,-0.069527626,-0.026473522,-25.6875,74.4375,-32.0625,19.587341,-9999,-0.037873644,0.06841691,-0.081855945,0.0,-9999,-9999,-9999
1473908133197,-9999,-9999,1000.38,-0.61291564,9.825804,4.3861775,-0.7590503,0.46436024,0.4787836,-25.5625,74.3125,-32.0625,20.857452,-9999,-0.007330383,0.13194689,-0.087964594,0.0,-9999,-9999,-9999
1473908133308,-9999,-9999,1000.41,0.34476504,9.078813,4.2904096,-0.66129345,-0.10066128,0.07349062,-25.0,73.625,-32.4375,22.786987,-9999,0.021991149,0.061086524,-0.021991149,0.0,-9999,-9999,-9999
1473908133415,-9999,-9999,1000.23,0.019153614,9.481039,4.003105,-0.65678227,0.51441765,0.08989477,-24.875,73.6875,-32.8125,23.326385,-9999,0.0,0.0061086523,0.013439035,0.0,-9999,-9999,-9999
1473908133524,-9999,-9999,1000.23,0.076614454,9.270349,4.0797195,-0.5365623,0.31125355,0.13903236,-24.875,73.875,-32.375,23.697632,-9999,0.009773844,-0.028099801,0.058643065,0.0,-9999,-9999,-9999
1473908133639,-9999,-9999,1000.23,0.5746084,9.557653,4.5394063,0.022521913,0.6970072,0.5891571,-25.0,74.5625,-32.3125,22.956757,-9999,0.019547688,-0.06352998,0.05497787,0.0,-9999,-9999,-9999
1473908133756,-9999,-9999,1000.29,-0.076614454,8.868123,3.3327289,-0.59491247,-0.11126518,-0.5752537,-25.0625,73.9375,-32.1875,23.39862,-9999,0.002443461,0.015882496,0.009773844,0.0,-9999,-9999,-9999
1473908133870,-9999,-9999,1000.35,0.82360536,8.676587,3.8307228,-0.17190278,-0.5700617,-0.50577307,-25.5625,73.875,-31.9375,23.226807,-9999,-0.039095376,-0.1563815,0.1441642,0.0,-9999,-9999,-9999
1473908133982,-9999,-9999,1000.32,0.91937345,8.331821,3.9264908,0.17595762,-0.22395515,-0.34212565,-25.5,73.75,-32.4375,22.30603,-9999,-0.013439035,-0.04886922,0.034208454,0.0,-9999,-9999,-9999
1473908134091,-9999,-9999,1000.35,0.17238252,8.944737,3.6966474,0.039114743,0.888072,0.6663897,-25.6875,74.1875,-32.25,21.740936,-9999,0.04886922,0.20769419,-0.12095132,0.0,-9999,-9999,-9999
1473908134203,-9999,-9999,1000.23,0.4405331,9.653421,4.501099,0.09389305,0.6958513,0.5246451,-25.625,75.25,-32.375,22.495361,-9999,0.007330383,0.012217305,0.021991149,0.0,-9999,-9999,-9999
1473908134311,-9999,-9999,1000.19995,-0.1340753,8.963891,4.1371803,-0.4585706,0.003025055,0.16628599,-25.875,75.5625,-32.375,22.529327,-9999,0.06352998,-0.089186326,0.10995574,0.0,-9999,-9999,-9999
1473908134422,-9999,-9999,1000.19995,0.34476504,8.772355,3.5817258,0.1749798,0.008989334,-0.16623569,-25.9375,75.25,-32.3125,22.372803,-9999,-0.017104227,0.019547688,0.02565634,0.0,-9999,-9999,-9999
1473908134542,-9999,-9999,1000.23,0.5363012,8.523358,3.7924154,0.17515668,-0.44148827,-0.16630554,-25.625,74.75,-32.75,21.051056,-9999,-0.032986723,-0.008552114,-0.0012217305,0.0,-9999,-9999,-9999
1473908134650,-9999,-9999,1000.29,0.49799395,9.11712,4.2521024,0.6720007,0.567008,0.10875273,-25.375,74.3125,-32.625,20.39801,-9999,-0.013439035,0.05131268,-0.0720821,0.0,-9999,-9999,-9999
1473908134758,-9999,-9999,1000.25995,0.038307227,8.90643,4.596867,-0.19317922,-0.03698635,0.580389,-25.3125,74.0625,-33.375,20.253693,-9999,0.014660766,0.1685988,-0.13439035,0.0,-9999,-9999,-9999
1473908134869,-9999,-9999,1000.17,-0.32561144,9.136273,4.5394063,-0.09402195,0.69437504,0.587224,-25.125,74.1875,-33.1875,20.911743,-9999,0.03176499,0.11362094,-0.065973446,0.0,-9999,-9999,-9999
1473908134977,-9999,-9999,1000.13995,0.22984336,9.193734,4.5394063,0.15899639,0.24525547,0.5281596,-24.8125,74.625,-32.5,21.691284,-9999,0.02076942,-0.1001819,0.10262536,0.0,-9999,-9999,-9999
1473908135088,-9999,-9999,1000.19995,0.24899697,8.350976,4.213795,0.26987317,-0.6995487,-0.18989801,-24.625,74.1875,-32.5625,21.149475,-9999,-0.07574729,0.015882496,0.002443461,0.0,-9999,-9999,-9999
1473908135201,-9999,-9999,1000.17,0.21068975,8.791509,4.6160207,0.6465728,-0.2785673,0.76169205,-25.625,74.5,-32.375,20.349457,-9999,-0.007330383,0.06352998,-0.058643065,0.0,-9999,-9999,-9999
1473908135319,-9999,-9999,1000.23,0.15322891,9.481039,4.2521024,0.33339667,0.046785355,0.5289383,-25.25,74.375,-32.75,20.26712,-9999,0.029321533,0.04520403,-0.035430185,0.0,-9999,-9999,-9999
1473908135435,-9999,-9999,1000.19995,-0.21068975,8.848969,4.4819455,-0.18574134,-0.026638031,0.31141043,-24.75,74.4375,-33.125,20.780518,-9999,-0.013439035,-0.02565634,0.02687807,0.0,-9999,-9999,-9999
1473908135551,-9999,-9999,1000.11,0.5746084,8.504205,4.4244847,0.106166855,0.27184677,0.115345955,-24.5625,74.625,-33.4375,20.932495,-9999,0.021991149,-0.073303826,0.07941248,0.0,-9999,-9999,-9999
1473908135667,-9999,-9999,1000.11,0.63206923,8.734048,4.4819455,0.63032925,-0.11653805,0.25849867,-24.9375,75.8125,-31.9375,20.475342,-9999,0.014660766,-0.015882496,0.021991149,0.0,-9999,-9999,-9999
1473908135782,-9999,-9999,1000.07996,0.6703765,8.63828,4.5394063,1.2769574,-0.107608795,0.43218136,-25.25,76.3125,-32.0,19.669067,-9999,0.036651913,0.028099801,-0.008552114,0.0,-9999,-9999,-9999
1473908135892,-9999,-9999,1000.17,1.1683705,8.772355,4.9224787,1.0441061,0.22071075,0.5785022,-25.3125,75.8125,-32.5,19.421265,-9999,-0.019547688,-0.073303826,0.05497787,0.0,-9999,-9999,-9999
1473908136001,-9999,-9999,1000.11,0.19153613,8.159439,4.3861775,0.07855112,-0.89476585,0.06939125,-25.125,76.125,-33.0,19.027008,-9999,-0.004886922,0.05497787,-0.030543262,0.0,-9999,-9999,-9999
1473908136116,-9999,-9999,1000.19995,0.6895301,8.676587,5.707777,0.5629885,-0.064787865,1.2644958,-25.125,75.875,-34.125,18.480804,-9999,0.004886922,0.030543262,-0.035430185,0.0,-9999,-9999,-9999
1473908136232,-9999,-9999,1000.11,0.15322891,7.929596,5.209783,0.13983664,-0.17395878,0.6804166,-25.5625,75.9375,-33.625,18.49936,-9999,-0.0012217305,0.007330383,-0.009773844,0.0,-9999,-9999,-9999
1473908136346,-9999,-9999,1000.17,0.59376204,9.021352,5.6886234,0.42085636,0.36361122,1.0860133,-25.1875,76.625,-34.25,18.064575,-9999,0.07574729,0.1441642,-0.096516706,0.0,-9999,-9999,-9999
1473908136455,-9999,-9999,1000.11,-0.05746084,8.082825,4.8841715,-0.22025414,-0.54773045,0.23041868,-25.1875,76.5625,-36.0,17.555725,-9999,-0.0012217305,0.089186326,-0.012217305,0.0,-9999,-9999,-9999
1473908136568,-9999,-9999,1000.17,0.5746084,8.101978,5.305551,0.33933586,-0.41122818,0.19047546,-25.1875,75.5,-37.5625,17.228485,-9999,-0.010995574,-0.040317107,0.009773844,0.0,-9999,-9999,-9999
1473908136682,-9999,-9999,1000.13995,0.4213795,8.561666,5.554548,0.17159794,0.15812397,0.76169014,-25.1875,73.75,-40.3125,16.80365,-9999,-0.013439035,-0.0061086523,-0.021991149,0.0,-9999,-9999,-9999
1473908136797,-9999,-9999,1000.19995,0.2873042,7.8529816,5.267244,0.22019903,-0.67958736,0.43390656,-24.8125,69.5625,-45.0625,16.688965,-9999,0.017104227,0.002443461,-0.018325957,0.0,-9999,-9999,-9999
1473908136916,-9999,-9999,1000.11,-0.24899697,8.293514,5.133168,-0.46520796,-0.13818455,0.06526375,-26.0,61.625,-48.4375,16.99585,-9999,0.007330383,0.013439035,-0.019547688,0.0,-9999,-9999,-9999
1473908137038,-9999,-9999,1000.19995,0.8619126,8.236053,5.803545,0.93945163,-0.44018745,0.85330963,-27.8125,53.5,-45.9375,17.22699,-9999,-0.015882496,0.019547688,-0.02443461,0.0,-9999,-9999,-9999
1473908137148,-9999,-9999,1000.19995,0.11492168,7.8912888,5.2863975,0.29241103,-0.22528648,0.45571232,-27.0625,51.75,-38.75,17.419952,-9999,0.007330383,0.032986723,-0.04642576,0.0,-9999,-9999,-9999
1473908137262,-9999,-9999,1000.19995,0.842759,8.446744,5.497087,0.77264667,0.06274891,0.410429,-24.5625,56.9375,-30.375,17.657074,-9999,-0.021991149,-0.095294975,0.036651913,0.0,-9999,-9999,-9999
1473908137377,-9999,-9999,1000.13995,0.90021986,8.37013,5.707777,0.9482611,-0.054419518,0.6223459,-22.875,64.0,-27.625,16.921997,-9999,0.0,-0.02687807,-0.029321533,0.0,-9999,-9999,-9999
1473908137484,-9999,-9999,1000.13995,1.3215994,8.331821,5.4204726,1.0289052,0.0072984695,0.24485397,-22.4375,68.5,-27.5625,15.957245,-9999,0.014660766,-0.1001819,0.019547688,0.0,-9999,-9999,-9999
1473908137595,-9999,-9999,1000.11,1.1875241,8.025364,5.2480903,0.8719955,-0.4286747,0.05880642,-22.6875,71.75,-28.625,15.356079,-9999,-0.014660766,-0.034208454,-0.02076942,0.0,-9999,-9999,-9999
1473908137703,-9999,-9999,1000.13995,1.6663644,8.255207,5.305551,0.945102,-0.42799854,0.13754606,-23.3125,73.75,-29.9375,14.534424,-9999,-0.05497787,-0.14172074,0.02321288,0.0,-9999,-9999,-9999
1473908137814,-9999,-9999,1000.07996,1.3024458,8.42759,5.592855,0.7753161,0.20914936,0.2684064,-24.0,74.875,-29.8125,13.995697,-9999,-0.042760566,-0.13316862,0.010995574,0.0,-9999,-9999,-9999
1473908137929,-9999,-9999,1000.13995,1.1683705,8.523358,5.535394,0.6650099,0.22894287,0.29291773,-24.4375,75.3125,-30.375,13.5598755,-9999,-0.02321288,-0.028099801,-0.06963864,0.0,-9999,-9999,-9999
1473908138063,-9999,-9999,1000.07996,1.9153614,8.465898,5.631162,1.3576019,0.54438496,0.57552385,-25.0625,75.625,-30.625,12.633972,-9999,0.018325957,-0.09040806,-0.064751714,0.0,-9999,-9999,-9999
1473908138171,-9999,-9999,1000.11,2.0685902,8.6574335,6.0142345,1.7127867,0.33226967,0.18742895,-25.8125,75.8125,-30.25,11.340942,-9999,0.0,-0.18692477,-0.07574729,0.0,-9999,-9999,-9999
1473908138278,-9999,-9999,1000.07996,2.4708161,8.465898,4.1371803,0.85123134,0.3877201,-1.1839709,-26.25,75.875,-29.375,10.845093,-9999,-0.02076942,-0.2724459,0.015882496,0.0,-9999,-9999,-9999
