Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),LinAcc(x),LinAcc(y),LinAcc(z),Mag(x),Mag(y),Mag(z),Degrees,DegreesAvg,Turn,TurnAbs,Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
1477086304344,-9999,-9999,987.3611,0.6744232,2.5079346,10.449493,0.42511618,0.18332362,0.9016552,-2.1823883,-13.889885,1.7993927,169.60815,167.0229662,-9999,-9999,-0.06047058,-0.091781616,-0.014373779,395.0,-9999,-9999,-9999
1477086304456,-9999,-9999,987.36053,0.7546234,2.3726654,8.580826,0.4411766,0.04623103,-1.0627689,-1.9205093,-14.238739,1.2086868,169.93274,167.271345,-9999,-9999,-0.07963562,0.07121277,0.036758423,436.0,-9999,-9999,-9999
1477086304561,-9999,-9999,987.4129,-0.25932312,3.1280365,9.885666,-0.53753847,0.7678368,0.23390484,-2.0080566,-13.802528,1.3772964,170.56146,167.5212802,-9999,-9999,0.083343506,0.02859497,-0.046325684,437.0,-9999,-9999,-9999
1477086304664,-9999,-9999,987.38635,0.30810547,2.4289246,8.505402,0.090887114,0.04211116,-0.99284744,-2.35672,-13.9772415,1.8835068,170.59729,167.76350440000002,-9999,-9999,0.019958496,0.04510498,0.045822144,449.0,-9999,-9999,-9999
1477086304773,-9999,-9999,987.3867,0.43141174,3.055008,9.940735,-0.047855854,0.6662998,0.34111977,-2.7061462,-13.97686,2.5585175,170.23834,167.97460660000002,-9999,-9999,0.0045166016,-0.014007568,-0.039398193,474.0,-9999,-9999,-9999
1477086304877,-9999,-9999,987.3862,0.086639404,2.3092194,9.935944,0.012282163,0.0050485134,0.36911297,-2.1823883,-13.889694,2.2209167,170.37305,168.17441760000003,-9999,-9999,-0.11639404,-0.014541626,-0.06283569,474.0,-9999,-9999,-9999
1477086304990,-9999,-9999,987.3595,0.5654907,2.3582916,8.784332,0.25443593,0.06895113,-0.7615614,-2.4442673,-13.540459,1.7993927,170.31244,168.37273439999998,-9999,-9999,0.003982544,0.08930969,0.059143066,483.0,-9999,-9999,-9999
1477086305093,-9999,-9999,987.30725,0.6756134,2.189499,9.715668,0.3516026,-0.07485318,0.2396059,-2.35672,-13.715363,1.7148972,170.01563,168.555342,-9999,-9999,0.034347534,-0.22599792,-0.05911255,490.0,-9999,-9999,-9999
1477086305196,-9999,-9999,987.38556,0.12135315,0.31245422,9.094376,-0.5028236,-1.6627293,-0.41012955,-1.7456055,-12.929535,1.2084961,170.50049,168.72513320000002,-9999,-9999,0.10517883,0.2150116,0.11506653,499.0,-9999,-9999,-9999
1477086305298,-9999,-9999,987.33307,0.6720276,0.588974,9.679764,0.44697315,-1.5454404,0.30354595,-2.5316238,-13.802338,1.2928009,170.21838,168.87653819999997,-9999,-9999,-0.018920898,-0.05342102,-0.011703491,492.0,-9999,-9999,-9999
1477086305407,-9999,-9999,987.3851,-0.019897461,-0.31602478,9.273941,-0.24292924,-2.246112,-0.32141304,-2.0952225,-12.929535,1.5462875,170.32837,169.00517219999995,-9999,-9999,0.03327942,0.041915894,-0.06390381,492.0,-9999,-9999,-9999
1477086305511,-9999,-9999,987.38513,0.37513733,0.65960693,11.38324,0.073157996,-1.2968369,1.8200684,-3.1427383,-13.191223,1.6302109,169.72601,169.0820824,-9999,-9999,-0.07751465,0.008895874,-0.003189087,486.0,-9999,-9999,-9999
1477086305616,-9999,-9999,987.3849,0.71032715,-0.10295105,10.035309,0.39931428,-2.0433054,0.5566635,-2.2695541,-12.056351,0.7867813,169.31494,169.12347279999997,-9999,-9999,0.043395996,0.034454346,0.030380249,498.0,-9999,-9999,-9999
1477086305724,-9999,-9999,987.3585,0.26741028,0.7158661,9.58519,-0.1542412,-1.1940842,0.14305973,-2.007866,-13.453484,1.2086868,169.48572,169.1376538,-9999,-9999,-0.048217773,-0.080062866,-0.025558472,518.0,-9999,-9999,-9999
1477086305829,-9999,-9999,987.3581,0.39909363,0.3028717,10.405212,0.058888733,-1.5496335,0.9534788,-2.2697449,-13.366127,1.1241913,169.78088,169.12215080000001,-9999,-9999,0.012496948,0.07121277,-0.023422241,518.0,-9999,-9999,-9999
1477086305931,-9999,-9999,987.4104,0.21713257,0.31484985,8.785522,-0.03321597,-1.4818373,-0.90205574,-2.3569107,-12.7550125,1.7148972,169.93237,169.09252800000002,-9999,-9999,-0.020523071,-0.05609131,0.016525269,512.0,-9999,-9999,-9999
1477086306034,-9999,-9999,987.3316,-0.19706726,0.88705444,10.044876,-0.50490046,-0.85766244,0.41442585,-3.0555725,-12.405777,2.2209167,169.5777,169.0654224,-9999,-9999,0.12542725,0.12446594,-0.06390381,512.0,-9999,-9999,-9999
1477086306142,-9999,-9999,987.3316,0.49006653,-0.15681458,9.440338,0.35494047,-1.8251877,-0.3248911,-2.5312424,-12.667465,1.968193,168.9173,169.0488672,-9999,-9999,0.022628784,-0.04862976,0.07511902,513.0,-9999,-9999,-9999
1477086306245,-9999,-9999,987.35767,-0.121658325,0.91937256,10.305847,-0.26469195,-0.77452826,0.88050365,-2.7061462,-12.492943,2.389717,168.88672,169.0531348,-9999,-9999,0.106781006,0.13885498,-0.09106445,527.0,-9999,-9999,-9999
1477086306348,-9999,-9999,987.3574,0.3500061,0.04788208,9.770737,0.22781788,-1.7236218,-0.06390476,-3.0555725,-12.492752,2.7269363,168.34644,169.0591982,-9999,-9999,-0.08869934,-0.024673462,0.008529663,527.0,-9999,-9999,-9999
1477086306463,-9999,-9999,987.3835,-0.4736023,0.8343811,9.818619,-0.4915827,-0.94021046,0.20488644,-2.3569107,-12.143517,1.9680023,168.25629,169.0685036,-9999,-9999,0.052978516,0.09890747,-0.027145386,508.0,-9999,-9999,-9999
1477086306565,-9999,-9999,987.30493,0.02558899,0.23823547,8.24324,-0.026346847,-1.4922624,-1.3671932,-2.007866,-12.405586,2.3054123,169.07507,169.08904180000005,-9999,-9999,0.18560791,9.0026855E-4,0.12997437,500.0,-9999,-9999,-9999
1477086306668,-9999,-9999,987.35706,0.62893677,0.79966736,10.345352,0.4957022,-0.96607745,0.47924042,-1.3093948,-12.230873,3.6556244,169.55432,169.1063708,-9999,-9999,-0.120651245,-0.122665405,-0.016494751,498.0,-9999,-9999,-9999
1477086306776,-9999,-9999,987.33057,0.3715515,0.23344421,9.449921,0.043900847,-1.2781957,-0.18729591,-1.3093948,-12.31823,1.8836975,170.74121,169.14807620000002,-9999,-9999,-0.036499023,0.15802002,-0.005844116,482.0,-9999,-9999,-9999
1477086306881,-9999,-9999,987.4093,0.92700195,0.97325134,9.707291,0.60067606,-0.49544847,0.112874985,-2.0074844,-11.444855,1.2929916,170.7121,169.19968520000003,-9999,-9999,0.024749756,-0.1572876,0.04689026,477.0,-9999,-9999,-9999
1477086306986,-9999,-9999,987.3303,-0.17312622,1.1528168,9.607941,-0.39980638,-0.39481246,0.1308546,-2.531433,-11.881638,1.2084961,170.32092,169.24400400000002,-9999,-9999,0.15258789,0.08665466,-0.13954163,490.0,-9999,-9999,-9999
1477086307095,-9999,-9999,987.3827,0.19677734,0.91937256,9.9036255,-0.061018646,-0.69676435,0.29182148,-2.8808594,-11.881638,2.0523071,169.2276,169.26138440000003,-9999,-9999,0.033813477,-0.1807251,-0.03353882,490.0,-9999,-9999,-9999
1477086307200,-9999,-9999,987.2777,0.7234955,0.8044586,10.388443,0.42696,-0.9352585,0.9161091,-2.6187897,-12.318611,0.95539093,168.67517,169.26852780000004,-9999,-9999,0.033813477,0.0014343262,0.019195557,512.0,-9999,-9999,-9999
1477086307306,-9999,-9999,987.3825,0.09741211,0.4178009,9.410416,-0.039245352,-1.1780647,-0.36628342,-3.5793304,-12.492752,3.0647278,168.12592,169.25807620000006,-9999,-9999,-0.075912476,0.017410278,-0.03727722,528.0,-9999,-9999,-9999
1477086307414,-9999,-9999,987.3562,0.2817688,0.84754944,9.770737,-0.0460435,-0.75670123,-0.003791809,-3.7542343,-12.056351,4.0777206,166.42932,169.19770500000007,-9999,-9999,-0.007736206,0.02859497,0.0016174316,543.0,-9999,-9999,-9999
1477086307519,-9999,-9999,987.32983,0.22071838,0.584198,9.387665,-0.13924782,-0.9817686,-0.17842197,-3.3174515,-11.532211,3.9085388,165.65308,169.12310300000004,-9999,-9999,0.017303467,0.043518066,0.023452759,537.0,-9999,-9999,-9999
1477086307627,-9999,-9999,987.30347,0.2889557,0.61172485,9.562439,0.0288281,-0.78907907,-0.0827961,-3.5795212,-11.445045,3.317833,164.89514,169.03691520000007,-9999,-9999,0.009841919,-0.017745972,-0.0021209717,537.0,-9999,-9999,-9999
1477086307729,-9999,-9999,987.30334,0.06390381,0.60813904,9.885666,-0.18444856,-0.7988298,0.17816257,-3.4049988,-11.794281,3.4023285,164.15625,168.9462450000001,-9999,-9999,0.03060913,0.003036499,-0.019165039,537.0,-9999,-9999,-9999
1477086307833,-9999,-9999,987.32916,0.27697754,0.1831665,10.321411,0.049797714,-1.1349348,0.32756233,-4.0159225,-12.31842,4.0777206,163.9043,168.85937260000006,-9999,-9999,-0.1515503,-0.099227905,0.010131836,527.0,-9999,-9999,-9999
1477086307938,-9999,-9999,987.3555,0.39909363,0.7146759,9.763565,0.12583643,-0.6998477,0.11069965,-4.3649673,-13.016701,4.077339,163.36658,168.75379900000007,-9999,-9999,0.008239746,0.05203247,0.019195557,527.0,-9999,-9999,-9999
1477086308043,-9999,-9999,987.30286,0.4517517,0.46328735,9.261978,0.23066899,-1.01556,-0.37181664,-4.2778015,-12.929535,3.6556244,162.54462,168.63418840000006,-9999,-9999,0.010375977,-0.044906616,0.024520874,508.0,-9999,-9999,-9999
1477086308146,-9999,-9999,987.3553,0.37036133,1.0414886,9.471466,0.019972563,-0.49197495,0.01113224,-4.0159225,-13.191414,4.6678543,162.53784,168.5039064000001,-9999,-9999,-0.023712158,0.013153076,-0.046325684,497.0,-9999,-9999,-9999
1477086308251,-9999,-9999,987.30304,0.85517883,0.18196106,10.546463,0.45059818,-1.136358,0.590889,-3.3174515,-13.0168915,3.6554337,163.19446,168.3869118,-9999,-9999,-0.12597656,-0.1104126,0.009063721,489.0,-9999,-9999,-9999
1477086308355,-9999,-9999,987.3288,0.35479736,0.0,10.102341,0.077457905,-1.1316742,0.31783104,-3.3174515,-12.492943,3.9087296,163.71692,168.28443620000004,-9999,-9999,-0.03489685,0.0776062,-0.055908203,513.0,-9999,-9999,-9999
1477086308457,-9999,-9999,987.3023,0.48527527,0.6428528,7.4064636,0.20491993,-0.70322883,-2.2505665,-2.968216,-12.842178,3.9087296,164.15417,168.1955616,-9999,-9999,0.15951538,0.09037781,0.035705566,526.0,-9999,-9999,-9999
1477086308564,-9999,-9999,987.3025,-0.2892456,0.9493103,10.032913,-0.6401155,-0.28020418,0.3731537,-3.666687,-12.842178,3.5711288,164.2284,168.10326680000003,-9999,-9999,0.10145569,-0.0049591064,-0.05697632,511.0,-9999,-9999,-9999
1477086308667,-9999,-9999,987.3022,0.50442505,-0.099349976,11.098328,0.19844002,-1.2598875,1.1917849,-3.4049988,-12.05616,3.9089203,164.17822,168.02439840000002,-9999,-9999,-0.2468872,-0.14450073,0.029846191,525.0,-9999,-9999,-9999
1477086308771,-9999,-9999,987.3024,0.6851959,0.021560669,10.053253,0.384057,-0.99038494,0.50697803,-3.4923553,-12.230873,3.9089203,163.8346,167.9424308,-9999,-9999,-0.080703735,-0.030517578,0.05593872,503.0,-9999,-9999,-9999
1477086308874,-9999,-9999,987.30225,0.4290161,0.2454071,9.182968,0.1417571,-0.7897072,-0.5776396,-3.6668777,-11.532211,3.9085388,163.16187,167.8374992,-9999,-9999,0.0513916,0.041381836,-0.03993225,503.0,-9999,-9999,-9999
1477086308982,-9999,-9999,987.2234,0.4373932,0.62368774,9.9036255,0.13958898,-0.45649993,0.17649269,-3.1425476,-11.794281,4.07753,163.23816,167.74880660000002,-9999,-9999,0.02848816,0.039779663,-0.0042419434,503.0,-9999,-9999,-9999
1477086309084,-9999,-9999,987.3279,0.16085815,0.5746155,9.350555,-0.10981342,-0.49895728,-0.33399582,-3.8412094,-12.580299,3.4866333,163.52472,167.65971839999997,-9999,-9999,0.03593445,0.07067871,-0.017562866,486.0,-9999,-9999,-9999
1477086309189,-9999,-9999,987.3016,0.3500061,0.252594,9.957489,0.061662078,-0.7733575,0.20583344,-3.230095,-11.707115,3.993225,163.33344,167.5661236,-9999,-9999,0.005584717,-0.015075684,-5.187988E-4,451.0,-9999,-9999,-9999
1477086309293,-9999,-9999,987.3015,-0.064193726,0.36871338,9.895233,-0.2450874,-0.8396269,0.3382511,-3.6668777,-12.405586,3.9087296,163.7461,167.46900459999998,-9999,-9999,-0.007736206,0.07600403,-0.014373779,393.0,-9999,-9999,-9999
1477086309402,-9999,-9999,987.3275,0.13452148,0.6859436,8.787918,-0.15904725,-0.3920529,-0.72120285,-2.8808594,-12.143517,3.4021378,164.28668,167.37400699999998,-9999,-9999,0.13607788,0.01687622,-0.007446289,334.0,-9999,-9999,-9999
1477086309508,-9999,-9999,987.3015,0.030380249,0.5949707,9.676178,-0.17361,-0.5019934,0.17486763,-3.2302856,-11.445045,4.2461395,164.49146,167.27838699999995,-9999,-9999,0.07002258,0.01687622,1.5258789E-5,329.0,-9999,-9999,-9999
1477086309617,-9999,-9999,987.2228,-0.12882996,0.65122986,10.322601,-0.2404528,-0.33558786,0.9248619,-2.8808594,-12.405586,3.0647278,164.87408,167.1837056,-9999,-9999,0.06843567,-0.0033569336,-0.015426636,329.0,-9999,-9999,-9999
1477086309722,-9999,-9999,987.32733,0.58703613,0.3830719,10.114304,0.40342426,-0.6244356,0.4152584,-3.4921646,-11.968994,3.4866333,164.7981,167.08101280000002,-9999,-9999,-0.015197754,-0.05609131,0.042617798,361.0,-9999,-9999,-9999
1477086309827,-9999,-9999,987.32715,-0.12882996,0.5638428,9.291901,-0.2747327,-0.44754606,-0.40334034,-3.1427383,-11.707115,2.8961182,164.31909,166.95616540000003,-9999,-9999,0.03060913,-0.0076293945,-0.0708313,390.0,-9999,-9999,-9999
1477086309929,-9999,-9999,987.327,-0.088134766,0.6380615,9.952698,-0.17176184,-0.3226906,0.251297,-2.88105,-12.31842,3.4864426,165.04706,166.8451608,-9999,-9999,0.022628784,0.003036499,0.029846191,363.0,-9999,-9999,-9999
1477086310040,-9999,-9999,987.30054,0.38352966,0.5123596,9.685745,0.274451,-0.39392358,-0.0594635,-3.2302856,-11.706734,3.993225,165.07123,166.74181859999996,-9999,-9999,0.03274536,0.007827759,0.027709961,324.0,-9999,-9999,-9999
1477086310143,-9999,-9999,987.30054,-0.04862976,0.5063782,10.052063,-0.13827685,-0.41641837,0.34332752,-2.6189804,-11.707115,3.6556244,165.32904,166.6409384,-9999,-9999,-0.029571533,-0.017211914,-0.018630981,340.0,-9999,-9999,-9999
1477086310249,-9999,-9999,987.3532,0.03517151,0.42736816,9.854538,-0.06870266,-0.49284285,0.08115959,-2.6191711,-12.230873,3.1490326,166.08856,166.5564608,-9999,-9999,-0.019454956,-0.012420654,0.018127441,350.0,-9999,-9999,-9999
1477086310352,-9999,-9999,987.30035,0.29135132,0.55307007,9.372101,0.3146701,-0.42673385,-0.4072895,-2.4440765,-12.056541,2.8118134,166.87909,166.49373,-9999,-9999,0.024215698,0.021133423,0.014389038,355.0,-9999,-9999,-9999
1477086310454,-9999,-9999,987.2739,0.03517151,0.6356659,9.695328,-0.061597012,-0.25783038,0.038410187,-2.706337,-11.969185,3.2339096,166.87689,166.42125800000002,-9999,-9999,0.011962891,0.0056915283,-0.024490356,355.0,-9999,-9999,-9999
1477086310559,-9999,-9999,987.3003,0.2303009,0.49679565,10.217255,0.1325263,-0.386258,0.5581503,-2.8806686,-12.230873,3.4023285,166.97595,166.35640940000002,-9999,-9999,-0.0050811768,0.007827759,-0.006378174,329.0,-9999,-9999,-9999
1477086310663,-9999,-9999,987.24744,0.598999,0.3818817,9.910797,0.4656452,-0.5164668,0.26850986,-3.142929,-12.405586,2.980423,166.38806,166.27760320000002,-9999,-9999,-0.061538696,-0.05130005,-0.0015869141,305.0,-9999,-9999,-9999
1477086310767,-9999,-9999,987.2475,0.16685486,0.57341003,9.813843,0.12104627,-0.28364545,0.14404678,-3.1427383,-12.4053955,3.0649185,166.53229,166.2137288,-9999,-9999,-0.024780273,0.019012451,-0.034606934,305.0,-9999,-9999,-9999
1477086310874,-9999,-9999,987.32605,0.2350769,0.6057434,10.108322,0.16790468,-0.30781972,0.4566841,-3.0555725,-12.58049,3.2335281,166.37537,166.15493740000002,-9999,-9999,0.027954102,0.014755249,-0.008514404,334.0,-9999,-9999,-9999
1477086310980,-9999,-9999,987.35223,0.25543213,0.6392517,9.922775,0.14045641,-0.2769509,0.19624424,-2.4442673,-12.58049,3.4866333,166.76923,166.10060760000005,-9999,-9999,0.03967285,-0.02519226,-0.025558472,362.0,-9999,-9999,-9999
1477086311091,-9999,-9999,987.32587,0.45535278,0.40342712,9.709686,0.3454334,-0.39626634,-0.09389496,-2.968216,-12.143707,3.4023285,166.91187,166.04322740000003,-9999,-9999,-0.0072021484,-0.024139404,-0.0015869141,446.0,-9999,-9999,-9999
1477086311193,-9999,-9999,987.2737,0.15846252,0.47166443,9.502594,0.08362217,-0.47163475,-0.2673769,-3.4046173,-12.231064,3.2335281,166.604,165.97666,-9999,-9999,0.022628784,0.03765869,-0.039398193,456.0,-9999,-9999,-9999
1477086311297,-9999,-9999,987.3521,0.38830566,0.27534485,9.528931,0.2092304,-0.5141657,-0.19081306,-2.6187897,-11.707115,3.0649185,166.32587,165.91162340000002,-9999,-9999,-0.01838684,0.007293701,-0.0021209717,446.0,-9999,-9999,-9999
1477086311401,-9999,-9999,987.29926,0.20275879,0.27174377,9.616318,-0.035637274,-0.5727953,-0.118634224,-3.3176422,-11.881638,3.5711288,165.67365,165.84675040000002,-9999,-9999,-0.0024108887,0.015274048,-0.03567505,434.0,-9999,-9999,-9999
1477086311508,-9999,-9999,987.3255,0.5307617,0.24061584,10.205292,0.33009663,-0.5709888,0.5385647,-2.8808594,-11.706924,3.4866333,165.27704,165.77455680000003,-9999,-9999,-0.0050811768,0.017410278,-5.187988E-4,434.0,-9999,-9999,-9999
1477086311610,-9999,-9999,987.3255,0.104599,0.1616211,9.412811,0.02123107,-0.5863246,-0.32983494,-3.0555725,-12.143707,3.5711288,165.09637,165.7095554,-9999,-9999,0.011444092,0.012619019,-0.048980713,467.0,-9999,-9999,-9999
1477086311713,-9999,-9999,987.2731,0.17642212,0.16999817,10.248383,-0.016257524,-0.5403529,0.48243713,-2.6187897,-11.532402,3.2335281,165.70807,165.658591,-9999,-9999,-0.031173706,-0.002822876,-0.012771606,490.0,-9999,-9999,-9999
1477086311816,-9999,-9999,987.29913,0.1620636,0.06704712,9.92038,0.02258274,-0.66166735,0.17798519,-3.5793304,-12.143707,3.5711288,165.46973,165.5864842,-9999,-9999,-0.01838684,9.0026855E-4,-0.016494751,520.0,-9999,-9999,-9999
1477086311918,-9999,-9999,987.37787,0.38232422,-0.06703186,9.182968,0.2734538,-0.7755653,-0.55460167,-3.579712,-12.492943,3.0647278,165.12952,165.49798819999995,-9999,-9999,-0.055145264,0.007827759,0.001083374,534.0,-9999,-9999,-9999
1477086312027,-9999,-9999,987.29895,-0.3538971,0.24900818,9.355347,-0.42767087,-0.38962895,-0.36707973,-3.404808,-11.357689,3.824234,164.6665,165.37649399999998,-9999,-9999,0.02848816,0.06535339,-0.054840088,553.0,-9999,-9999,-9999
1477086312131,-9999,-9999,987.2989,0.086639404,0.11972046,9.7444,-0.08718269,-0.5885901,0.08808899,-3.4921646,-11.532402,3.824234,164.51648,165.25258159999998,-9999,-9999,0.014099121,0.030197144,0.017593384,566.0,-9999,-9999,-9999
1477086312237,-9999,-9999,987.2988,0.045944214,0.037109375,9.589981,0.11378218,-0.5886578,-0.12147331,-3.142929,-10.223007,3.3180237,164.16864,165.129536,-9999,-9999,0.008773804,-0.020935059,0.0048065186,594.0,-9999,-9999,-9999
1477086312340,-9999,-9999,987.35144,0.0028533936,0.022750854,10.181351,-0.023210466,-0.5723429,0.4066944,-3.404808,-10.13546,3.6558151,163.6195,165.01737400000002,-9999,-9999,-0.03489685,-1.6784668E-4,-0.003189087,603.0,-9999,-9999,-9999
1477086312448,-9999,-9999,987.35114,0.045944214,0.07901001,9.008194,0.030505424,-0.49821132,-0.7351017,-3.7540436,-9.786415,2.811432,162.77063,164.89928319999999,-9999,-9999,0.029541016,0.022201538,-0.0021209717,603.0,-9999,-9999,-9999
1477086312553,-9999,-9999,987.351,-0.083343506,0.03591919,9.168594,-0.085852005,-0.5247785,-0.57352734,-3.1427383,-9.699059,4.92115,162.6164,164.78909280000005,-9999,-9999,0.04286194,0.044036865,-0.015960693,603.0,-9999,-9999,-9999
1477086312663,-9999,-9999,987.3248,-0.2389679,0.09817505,9.907211,-0.29303616,-0.5180669,0.19414425,-3.4049988,-10.571861,4.4994354,162.48749,164.7102562,-9999,-9999,0.046585083,0.015808105,-0.015960693,599.0,-9999,-9999,-9999
1477086312770,-9999,-9999,987.32477,0.1907959,-0.2286377,10.242401,0.23080815,-0.76226586,0.47561932,-2.6187897,-11.532402,3.8246155,163.61041,164.6694028,-9999,-9999,-0.07165527,0.015274048,0.023986816,594.0,-9999,-9999,-9999
1477086312877,-9999,-9999,987.3247,-0.12524414,-0.087387085,8.876511,-0.2095725,-0.86971253,-0.57145214,-2.88105,-11.008453,4.1620255,164.15588,164.6546176,-9999,-9999,-0.040222168,-0.031051636,-0.02128601,594.0,-9999,-9999,-9999
1477086312984,-9999,-9999,987.3511,0.0052337646,0.01676941,10.14064,-0.032074165,-0.5225292,0.32677174,-2.3572922,-11.008835,3.4023285,165.4867,164.6812266,-9999,-9999,-8.087158E-4,0.05895996,-0.0015869141,591.0,-9999,-9999,-9999
1477086313088,-9999,-9999,987.37683,0.045944214,-0.29208374,9.897629,0.084873974,-0.8100934,0.20473862,-1.7457962,-11.532402,3.486824,166.7846,164.73883260000002,-9999,-9999,0.010375977,-7.019043E-4,-0.012771606,591.0,-9999,-9999,-9999
1477086313198,-9999,-9999,987.3244,-0.06538391,-0.39263916,9.910797,-0.067370795,-0.8197801,0.023288727,-1.6584396,-10.834122,3.2333374,168.06812,164.83286340000004,-9999,-9999,-0.04875183,0.0051574707,-0.02128601,591.0,-9999,-9999,-9999
