Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),LinAcc(x),LinAcc(y),LinAcc(z),Mag(x),Mag(y),Mag(z),Degrees,Turn,Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
1473384875992,-9999,-9999,997.85,-0.19153613,0.30645782,9.576807,0.03982377,-0.15202826,-0.21638775,28.75,9.1875,1.875,287.77158,-9999,0.009773844,0.030543262,0.0,1.0,-9999,-9999,-9999
1473384876097,-9999,-9999,997.79,-0.1340753,0.36391866,9.595961,0.02596891,-0.14950514,-0.21637821,29.0,9.0625,1.625,287.69635,-9999,0.0061086523,0.017104227,0.0,1.0,-9999,-9999,-9999
1473384876204,-9999,-9999,997.75995,-0.19153613,0.5363012,9.519346,0.037392214,0.0052813888,-0.31149483,28.6875,9.625,1.875,287.68976,-9999,0.05497787,-0.004886922,-0.010995574,1.0,-9999,-9999,-9999
1473384876310,-9999,-9999,997.82,-0.21068975,0.63206923,9.519346,0.022315055,0.11666155,-0.27097797,28.5625,8.875,2.0,287.71265,-9999,0.028099801,-0.014660766,-0.015882496,1.0,-9999,-9999,-9999
1473384876416,-9999,-9999,997.85,-0.15322891,0.82360536,9.404425,0.08068514,0.23232752,-0.21078396,28.6875,8.8125,1.4375,287.52377,-9999,0.06352998,-0.013439035,0.019547688,1.0,-9999,-9999,-9999
1473384876526,-9999,-9999,997.88,-0.19153613,0.91937345,9.691729,0.04937537,0.20948023,-0.2080822,28.25,9.5,1.9375,287.53076,-9999,0.04642576,-0.017104227,0.002443461,1.0,-9999,-9999,-9999
1473384876630,-9999,-9999,997.85,-0.15322891,1.1492168,9.557653,0.046329483,0.4586234,-0.22261524,28.6875,8.75,1.75,287.5846,-9999,0.040317107,-0.02687807,0.007330383,1.0,-9999,-9999,-9999
1473384876739,-9999,-9999,997.82,-0.24899697,0.63206923,9.423578,0.10721147,0.012560904,-0.22253036,29.0,8.5,2.125,287.38422,-9999,-0.02321288,-0.04642576,0.0061086523,1.0,-9999,-9999,-9999
1473384876852,-9999,-9999,997.89996,-0.15322891,0.82360536,9.595961,-0.05152975,0.10635495,-0.37670135,29.125,8.3125,1.6875,287.23715,-9999,-0.0036651916,0.017104227,-0.017104227,1.0,-9999,-9999,-9999
1473384876963,-9999,-9999,997.82,-0.15322891,0.6703765,9.442732,0.09707038,0.059904695,-0.14638233,29.25,8.5,1.4375,287.01434,-9999,0.015882496,0.009773844,0.004886922,1.0,-9999,-9999,-9999
1473384877065,-9999,-9999,997.88,-0.21068975,0.7661445,9.615114,0.009374991,0.087171376,-0.18509293,28.5625,8.9375,1.3125,286.98874,-9999,-0.0036651916,-0.0061086523,-0.015882496,1.0,-9999,-9999,-9999
1473384877174,-9999,-9999,997.89996,-0.1340753,0.7086837,9.615114,0.016277343,0.116407216,-0.14503002,28.0625,8.875,1.5,287.01566,-9999,0.017104227,-0.043982297,-0.021991149,1.0,-9999,-9999,-9999
1473384877285,-9999,-9999,997.85,-0.11492168,0.8619126,9.500193,0.05999823,0.07432324,-0.21908951,27.8125,8.625,1.375,287.01465,-9999,0.030543262,-0.017104227,0.0012217305,1.0,-9999,-9999,-9999
1473384877395,-9999,-9999,997.82,-0.1340753,1.0151415,9.500193,-0.018796474,0.174604,-0.25322914,28.3125,8.5,1.375,286.91803,-9999,-0.008552114,0.028099801,0.021991149,1.0,-9999,-9999,-9999
1473384877498,-9999,-9999,997.82,-0.19153613,1.091756,9.519346,-0.012160599,0.26292807,-0.25056934,27.875,8.4375,1.5,286.86926,-9999,0.032986723,0.017104227,-0.007330383,1.0,-9999,-9999,-9999
1473384877607,-9999,-9999,997.88,-0.095768064,1.2641385,9.404425,0.048788875,0.3814407,-0.33980274,28.125,8.625,1.5,286.81717,-9999,0.043982297,0.02443461,-0.008552114,1.0,-9999,-9999,-9999
1473384877724,-9999,-9999,997.88,-0.15322891,1.2258313,9.500193,0.017338932,0.2944228,-0.25878906,28.0625,8.5625,1.5,286.74054,-9999,0.0036651916,0.0036651916,-0.02687807,1.0,-9999,-9999,-9999
1473384877829,-9999,-9999,997.82,-0.11492168,1.2449849,9.595961,-0.016183764,0.3041727,-0.17959213,28.3125,8.875,1.4375,286.7119,-9999,-0.009773844,0.021991149,0.008552114,1.0,-9999,-9999,-9999
1473384877941,-9999,-9999,997.88,-0.095768064,1.091756,9.519346,0.08937822,0.025841832,-0.21671009,28.375,8.6875,1.5,286.6668,-9999,0.02321288,0.010995574,-0.010995574,1.0,-9999,-9999,-9999
1473384878044,-9999,-9999,997.89996,-0.22984336,1.2449849,9.442732,-0.066538244,0.20005774,-0.3067217,28.0,8.125,1.75,286.5833,-9999,0.036651913,-0.021991149,-0.02565634,1.0,-9999,-9999,-9999
1473384878149,-9999,-9999,997.89996,-0.22984336,1.2641385,9.576807,-0.072077066,0.17451108,-0.16784382,27.6875,8.4375,1.4375,286.55466,-9999,0.02565634,0.0061086523,-0.017104227,1.0,-9999,-9999,-9999
1473384878266,-9999,-9999,997.88,0.019153614,1.2449849,9.3661175,0.17994353,0.17968738,-0.39387512,27.625,7.9375,1.25,286.50653,-9999,-0.04153884,-0.0036651916,-0.0036651916,1.0,-9999,-9999,-9999
1473384878379,-9999,-9999,997.88,-0.05746084,0.842759,9.595961,0.061752692,-0.15727192,-0.15223408,28.125,8.6875,1.625,286.4493,-9999,-0.081855945,0.015882496,-0.002443461,1.0,-9999,-9999,-9999
1473384878485,-9999,-9999,997.82,-0.019153614,0.61291564,9.595961,0.12409082,-0.40185547,-0.19857216,28.375,8.9375,1.5,286.58704,-9999,-0.030543262,0.035430185,-0.021991149,1.0,-9999,-9999,-9999
1473384878593,-9999,-9999,997.82,-0.019153614,0.36391866,9.749189,0.22750229,-0.4867834,-0.017378807,29.125,9.0,1.25,286.68256,-9999,-0.10262536,0.073303826,0.0061086523,1.0,-9999,-9999,-9999
1473384878698,-9999,-9999,997.82,-0.5746084,0.15322891,9.844957,-0.27958834,-0.62116396,0.05468464,28.625,9.625,1.125,286.98126,-9999,0.040317107,-0.018325957,-0.009773844,1.0,-9999,-9999,-9999
1473384878809,-9999,-9999,997.93,-0.4405331,0.47884035,9.461885,-0.3114221,-0.5004282,-0.3040104,28.75,8.75,0.75,287.17224,-9999,0.13316862,-0.056199603,-0.02076942,1.0,-9999,-9999,-9999
1473384878913,-9999,-9999,997.93,-0.05746084,1.0151415,9.251195,0.18978998,0.040832162,-0.5038023,28.3125,8.8125,0.875,287.0874,-9999,0.04886922,0.043982297,-0.021991149,1.0,-9999,-9999,-9999
1473384879021,-9999,-9999,997.82,-0.095768064,0.82360536,9.500193,0.17289636,-0.24365169,-0.34977436,28.0625,8.75,0.4375,287.10367,-9999,0.06841691,-0.056199603,-0.018325957,1.0,-9999,-9999,-9999
1473384879133,-9999,-9999,997.85,-0.11492168,0.7086837,9.691729,0.04998532,-0.1340602,0.050887108,28.1875,8.6875,1.3125,287.07468,-9999,0.010995574,-0.034208454,0.002443461,1.0,-9999,-9999,-9999
1473384879235,-9999,-9999,997.88,0.32561144,1.0342951,9.270349,0.448209,0.04438454,-0.4854412,27.75,8.5625,2.25,286.98328,-9999,0.02076942,-0.02565634,-0.018325957,1.0,-9999,-9999,-9999
1473384879345,-9999,-9999,997.88,0.11492168,0.40222588,9.615114,0.22821441,-0.3881703,-0.12825584,28.0625,8.9375,1.875,286.87378,-9999,-0.06719518,0.0061086523,-0.004886922,1.0,-9999,-9999,-9999
1473384879454,-9999,-9999,997.93,-0.34476504,0.2681506,9.595961,-0.3949284,-0.7003133,-0.07423401,28.125,9.0625,1.4375,287.03107,-9999,0.09040806,-0.037873644,-0.02687807,1.0,-9999,-9999,-9999
1473384879558,-9999,-9999,997.88,-0.095768064,0.32561144,9.672575,-0.13533133,-0.5695944,-0.07571316,27.5,9.0625,1.1875,287.18115,-9999,0.009773844,0.0842994,-0.012217305,1.0,-9999,-9999,-9999
1473384879660,-9999,-9999,997.85,0.19153613,0.78529817,9.500193,0.13080676,-0.14639795,-0.32135582,27.6875,8.875,1.125,287.24255,-9999,0.034208454,0.012217305,0.037873644,1.0,-9999,-9999,-9999
1473384879768,-9999,-9999,997.88,0.1340753,0.019153614,9.80665,0.25631905,-0.7500366,-0.04276848,28.0,8.5625,1.0,287.26538,-9999,-0.080634214,0.10262536,0.030543262,1.0,-9999,-9999,-9999
1473384879880,-9999,-9999,997.82,0.11492168,0.22984336,9.5385,0.25760776,-0.53257895,-0.25805473,28.4375,8.9375,1.4375,287.2978,-9999,0.039095376,0.02321288,0.007330383,1.0,-9999,-9999,-9999
1473384879983,-9999,-9999,997.82,-0.24899697,0.076614454,9.825804,-0.08936335,-0.59458256,0.043452263,28.375,9.25,2.0,287.34308,-9999,-0.014660766,-0.02076942,-0.007330383,1.0,-9999,-9999,-9999
1473384880086,-9999,-9999,997.93,-0.30645782,0.0,9.5385,-0.116007805,-0.6552192,-0.24631786,28.75,9.0625,1.8125,287.39856,-9999,0.05131268,-0.030543262,0.02443461,1.0,-9999,-9999,-9999
1473384880193,-9999,-9999,997.89996,-0.24899697,0.019153614,9.500193,-0.071185246,-0.64610064,-0.26683617,29.1875,9.6875,1.8125,287.46613,-9999,0.09407325,-0.02565634,0.0061086523,1.0,-9999,-9999,-9999
1473384880303,-9999,-9999,997.79,0.019153614,0.15322891,9.615114,0.17047268,-0.5125688,-0.18942451,29.0,9.375,1.6875,287.51074,-9999,0.036651913,-0.02321288,-0.015882496,1.0,-9999,-9999,-9999
1473384880407,-9999,-9999,997.85,0.076614454,0.30645782,9.519346,0.18988061,-0.33412206,-0.2657051,28.9375,9.125,1.5625,287.4871,-9999,0.10140363,-0.05131268,-0.017104227,1.0,-9999,-9999,-9999
1473384880515,-9999,-9999,997.82,-0.095768064,-0.038307227,9.768343,0.031433187,-0.6031524,0.03765297,29.1875,8.6875,1.875,287.45633,-9999,-0.073303826,0.061086524,0.02687807,1.0,-9999,-9999,-9999
1473384880628,-9999,-9999,997.79,-0.11492168,0.5363012,9.3661175,-0.043445945,-0.2019952,-0.40329552,28.75,8.5625,2.125,287.3697,-9999,0.18570304,-0.008552114,-0.029321533,1.0,-9999,-9999,-9999
1473384880738,-9999,-9999,997.89996,-0.1340753,0.9576807,9.423578,0.06968714,0.14265686,-0.31652164,28.375,8.9375,2.25,287.25513,-9999,0.119729586,-0.073303826,-0.02076942,1.0,-9999,-9999,-9999
1473384880842,-9999,-9999,997.88,0.15322891,1.1492168,9.385271,0.256976,0.42653745,-0.44440842,28.25,8.8125,2.4375,287.1288,-9999,-0.030543262,0.062308256,0.05009095,1.0,-9999,-9999,-9999
1473384880951,-9999,-9999,997.79,-0.17238252,0.6512229,9.844957,-0.14678769,-0.085431576,0.051462173,28.4375,8.6875,2.0,287.01807,-9999,0.08307768,-0.11484267,-0.010995574,1.0,-9999,-9999,-9999
1473384881060,-9999,-9999,997.82,0.1340753,0.93852705,9.557653,0.055207837,0.03150934,-0.1737976,28.4375,8.5625,2.1875,286.88336,-9999,0.13927728,-0.073303826,-0.017104227,1.0,-9999,-9999,-9999
1473384881162,-9999,-9999,997.82,0.038307227,1.3790601,9.385271,-0.047118858,0.3373829,-0.3655243,28.4375,9.1875,1.3125,286.79733,-9999,0.029321533,0.073303826,-0.028099801,1.0,-9999,-9999,-9999
1473384881273,-9999,-9999,997.82,-0.019153614,1.934515,9.346964,-0.044146273,0.6517432,-0.31546402,28.25,8.9375,1.375,286.83368,-9999,0.17959438,0.009773844,-0.010995574,1.0,-9999,-9999,-9999
1473384881376,-9999,-9999,997.88,0.0,2.336741,9.11712,-0.024047889,0.9091296,-0.5850315,28.3125,7.8125,1.375,286.62122,-9999,0.1441642,0.009773844,-0.028099801,1.0,-9999,-9999,-9999
1473384881481,-9999,-9999,997.85,-0.1340753,2.3175871,9.097966,-0.15222886,0.7247362,-0.5784426,28.0,7.5625,1.125,286.2568,-9999,0.13561209,-0.012217305,-0.0061086523,1.0,-9999,-9999,-9999
1473384881585,-9999,-9999,997.89996,-0.076614454,2.6048915,8.963891,-0.09759543,0.8195375,-0.6788502,27.625,8.0625,0.375,285.99896,-9999,0.09040806,0.004886922,0.010995574,1.0,-9999,-9999,-9999
1473384881687,-9999,-9999,997.85,-0.076614454,2.7964275,8.772355,-0.20821905,0.82584226,-0.89535046,27.3125,8.5,0.5625,285.97516,-9999,0.16737708,-0.1441642,0.015882496,1.0,-9999,-9999,-9999
1473384881797,-9999,-9999,997.89996,0.019153614,3.7349546,8.695741,-0.08090748,1.3071036,-0.8842058,27.25,8.3125,0.5625,285.81845,-9999,0.16982053,0.013439035,0.0036651916,1.0,-9999,-9999,-9999
1473384881901,-9999,-9999,997.93,-0.59376204,1.6089035,10.247183,-0.44082117,-0.37528408,0.64457893,26.875,8.125,0.875,285.7363,-9999,-0.71837753,0.48747048,0.095294975,1.0,-9999,-9999,-9999
1473384882003,-9999,-9999,997.85,-0.5746084,-0.5363012,11.089942,0.0022625327,-1.7176337,1.3718109,28.375,8.875,1.8125,286.3686,-9999,-0.51923543,0.2602286,0.18692477,1.0,-9999,-9999,-9999
1473384882109,-9999,-9999,997.82,-0.4213795,-0.4213795,10.055647,-0.029855728,-1.3946577,0.30527115,29.75,9.5,2.0,286.79575,-9999,0.035430185,0.017104227,0.056199603,1.0,-9999,-9999,-9999
1473384882212,-9999,-9999,997.85,0.0,0.45968673,8.90643,0.4332504,-0.6566627,-0.8245096,29.375,9.3125,1.5,286.98712,-9999,0.2125811,-0.032986723,0.009773844,1.0,-9999,-9999,-9999
1473384882323,-9999,-9999,997.88,-0.36391866,1.283292,9.040505,-0.05143833,-0.040134788,-0.6701813,28.8125,9.25,1.125,287.11475,-9999,0.21135938,-0.0061086523,-0.119729586,1.0,-9999,-9999,-9999
1473384882426,-9999,-9999,997.93,-0.5554548,1.4556746,9.442732,-0.2106395,0.09660673,-0.26316452,28.625,9.125,0.8125,287.21335,-9999,0.080634214,0.04153884,-0.040317107,1.0,-9999,-9999,-9999
1473384882534,-9999,-9999,997.85,-0.34476504,1.6472107,9.481039,0.0070548356,0.11898613,-0.16216755,29.1875,9.1875,1.0,287.2402,-9999,0.043982297,-0.07696902,0.105068825,1.0,-9999,-9999,-9999
1473384882648,-9999,-9999,997.79,-0.21068975,2.0685902,9.519346,-0.05927293,0.54682565,-0.20531845,28.875,9.0,1.125,287.15378,-9999,0.036651913,-0.20280726,0.07941248,1.0,-9999,-9999,-9999
1473384882757,-9999,-9999,997.88,-0.17238252,1.8387469,9.308656,-0.016771026,0.30465293,-0.22654629,27.875,7.75,1.0,286.9,-9999,0.0,0.0036651916,0.081855945,1.0,-9999,-9999,-9999
1473384882862,-9999,-9999,997.88,-0.36391866,2.930503,8.580819,-0.28627852,1.1570125,-1.0516329,27.5625,7.5625,0.875,286.5878,-9999,0.14172074,-0.0061086523,0.1563815,1.0,-9999,-9999,-9999
1473384882970,-9999,-9999,997.82,-0.49799395,1.5514427,9.615114,-0.40724012,0.008641839,-0.020087242,27.5,6.875,0.6875,286.28967,-9999,-0.12217305,0.07941248,0.10140363,1.0,-9999,-9999,-9999
1473384883080,-9999,-9999,997.89996,-0.45968673,2.3558946,8.772355,-0.2721309,0.4151137,-0.7720175,27.1875,6.75,1.3125,285.99423,-9999,0.34574974,0.0012217305,0.037873644,1.0,-9999,-9999,-9999
1473384883191,-9999,-9999,997.85,-0.4405331,2.2218192,9.212888,-0.13329604,0.19250274,-0.32430172,26.6875,6.1875,0.5,285.61276,-9999,0.014660766,0.13683382,0.15027285,1.0,-9999,-9999,-9999
1473384883294,-9999,-9999,997.85,-0.6512229,3.0454245,9.040505,-0.35920516,0.7531123,-0.48999405,27.0625,5.375,0.4375,285.11603,-9999,0.26389378,0.02687807,0.19914207,1.0,-9999,-9999,-9999
1473384883403,-9999,-9999,997.85,-0.9576807,2.7581203,9.385271,-0.6807995,0.25164008,-0.099969864,27.4375,4.0625,1.5,284.30136,-9999,0.23701571,-0.042760566,0.25900686,1.0,-9999,-9999,-9999
1473384883505,-9999,-9999,997.88,-0.59376204,2.8921957,8.925584,-0.39269102,0.01277566,-0.44665718,27.1875,2.5,1.6875,283.21118,-9999,0.45814893,-0.012217305,0.29443705,1.0,-9999,-9999,-9999
1473384883616,-9999,-9999,997.85,-0.9576807,3.86903,9.940725,-0.63451326,0.82579136,0.49562073,26.9375,1.125,1.375,281.84998,-9999,-0.02565634,0.028099801,0.10140363,1.0,-9999,-9999,-9999
1473384883718,-9999,-9999,997.85,-1.4939818,2.6431987,10.419566,-1.2394493,-0.49567342,1.1323118,26.1875,-0.4375,1.75,280.55905,-9999,-0.10995574,0.065973446,0.3371976,1.0,-9999,-9999,-9999
1473384883838,-9999,-9999,997.85,-0.5554548,2.930503,8.925584,-0.25654283,-0.15008283,-0.33239746,25.0,-0.5,1.75,279.01297,-9999,-0.16493362,0.28099802,0.05131268,1.0,-9999,-9999,-9999
1473384883944,-9999,-9999,997.85,-0.82360536,1.9536686,8.6574335,-0.124675214,-0.89976645,-0.6988363,25.125,-0.125,1.5,277.7914,-9999,-0.09896017,0.17837265,0.5326745,1.0,-9999,-9999,-9999
1473384884049,-9999,-9999,997.85,-0.2681506,1.7429788,9.097966,0.23135597,-0.8700348,-0.37136936,25.375,-0.6875,1.375,276.31592,-9999,-0.19181168,-0.1685988,0.57910025,1.0,-9999,-9999,-9999
1473384884161,-9999,-9999,997.88,-0.8810662,0.82360536,9.691729,-0.4825636,-1.5036745,0.11258125,25.0625,-1.25,1.3125,275.06885,-9999,-0.1001819,-0.04642576,0.3042109,1.0,-9999,-9999,-9999
1473384884275,-9999,-9999,997.82,-0.7278373,1.6089035,9.615114,-0.4460876,-0.79746604,0.113277435,24.0625,-1.0625,1.4375,273.90363,-9999,0.0720821,0.007330383,0.23335053,1.0,-9999,-9999,-9999
