Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),Mag(x),Mag(y),Mag(z),Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
12:24:27.761,-9999,-9999,1002.04,-1.1109096,0.82360536,9.069236,3.5625,48.4375,15.5625,0.47525316,0.059864793,0.029321533,598.0,-9999,-9999,-9999
12:24:27.880,-9999,-9999,1002.07,-1.3215994,1.2066777,9.433155,4.625,48.1875,13.4375,0.28955013,0.08552113,-0.043982297,598.0,-9999,-9999,-9999
12:24:28.004,-9999,-9999,1002.1,-1.2066777,1.3599066,9.299079,4.625,47.1875,12.9375,0.04642576,-0.7367035,0.19425514,598.0,-9999,-9999,-9999
12:24:28.139,-9999,-9999,1002.13995,-0.17238252,1.4556746,10.007763,5.0,46.75,13.6875,-0.0720821,0.14782938,-0.15882497,323.0,-9999,-9999,-9999
12:24:28.267,-9999,-9999,1002.04,-0.15322891,1.8770541,9.069236,5.3125,45.9375,13.6875,0.51923543,-0.24190263,0.18081611,323.0,-9999,-9999,-9999
12:24:28.386,-9999,-9999,1002.04,-0.5746084,2.2984335,9.682152,6.25,45.1875,13.6875,0.35796702,-0.7611381,0.057421334,333.0,-9999,-9999,-9999
12:24:28.505,-9999,-9999,1002.07,0.38307226,2.1452048,9.165004,6.6875,44.0,13.25,0.52412236,0.23945917,-0.061086524,333.0,-9999,-9999,-9999
12:24:28.627,-9999,-9999,1002.07,0.24899697,2.96881,9.356541,7.625,43.5,10.1875,0.20647246,0.32986724,0.08552113,422.0,-9999,-9999,-9999
12:24:28.753,-9999,-9999,1001.97,-0.30645782,3.1028855,8.073248,8.875,43.0625,9.0625,0.56321776,-0.18692477,-0.052534413,422.0,-9999,-9999,-9999
12:24:28.874,-9999,-9999,1002.04,-0.51714754,2.9496565,9.337387,8.875,43.4375,7.875,-0.27977628,0.26389378,0.061086524,422.0,-9999,-9999,-9999
12:24:28.991,-9999,-9999,1002.04,-0.17238252,2.9879637,9.069236,10.0,43.4375,8.8125,0.09040806,-0.36285394,0.030543262,453.0,-9999,-9999,-9999
12:24:29.116,-9999,-9999,1002.04,-0.05746084,4.0414124,8.111555,11.0625,44.1875,9.125,0.7244862,0.13561209,-0.12461651,453.0,-9999,-9999,-9999
12:24:29.253,-9999,-9999,1002.04,-0.6703765,3.0071173,9.931149,12.625,43.0,5.9375,-0.5216789,-0.21135938,0.14905111,453.0,-9999,-9999,-9999
12:24:29.378,-9999,-9999,1001.97,-0.15322891,2.566584,9.203311,11.75,43.9375,7.125,-0.042760566,-0.04153884,0.002443461,453.0,-9999,-9999,-9999
12:24:29.497,-9999,-9999,1002.07,-0.2681506,3.6583402,8.532935,11.9375,43.875,7.125,0.44104472,-0.05375614,-0.052534413,453.0,-9999,-9999,-9999
12:24:29.636,-9999,-9999,1002.1,-0.63206923,3.3901896,9.165004,11.6875,43.25,5.625,-0.05009095,-0.09040806,0.08674286,453.0,-9999,-9999,-9999
